transaction_id,date,region_id,prefecture_id,agence_id,produit_id,quantite,montant_total
606,8/21/2025,2,40,40,2,5,469.91
607,8/5/2025,2,25,25,13,4,657.58
608,12/27/2023,3,18,18,5,2,159.76
609,5/10/2023,4,12,12,1,2,437.58
610,6/12/2022,2,17,17,9,5,464.43
611,3/30/2024,2,40,40,4,4,502.54
612,9/30/2023,5,21,21,11,4,625.35
613,3/1/2024,2,24,24,3,1,88.65
614,1/12/2024,5,10,10,10,1,41.35
615,10/14/2023,2,40,40,17,4,368.07
616,6/16/2023,5,13,13,7,1,227.17
617,1/5/2022,5,9,9,7,1,181.62
618,10/10/2023,2,25,25,11,2,310.58
619,3/31/2022,2,40,40,14,1,187.36
620,4/13/2024,2,7,7,5,3,185.96
621,4/13/2025,2,25,25,6,2,381.63
622,1/15/2023,2,17,17,8,1,94.15
623,1/4/2024,2,1,1,7,2,436.06
624,12/27/2023,2,8,8,3,3,345.92
625,10/13/2023,2,8,8,11,1,166.65
626,7/21/2024,2,39,39,6,5,982.5
627,1/20/2024,2,37,37,7,1,228.9
628,9/16/2024,5,13,13,5,4,286.03
629,8/13/2022,2,7,7,4,5,759.38
630,1/21/2025,2,39,39,4,5,638.14
631,5/18/2022,2,25,25,13,3,507.33
632,8/13/2022,2,40,40,7,3,694.25
633,6/21/2025,2,17,17,15,5,771.1
634,7/3/2024,2,37,37,2,5,355.3
635,6/30/2022,2,24,24,5,2,123.91
636,9/18/2022,2,39,39,1,1,213.19
637,6/23/2023,2,25,25,3,4,422.22
638,9/9/2022,2,24,24,13,2,360.87
639,7/11/2024,5,10,10,17,1,91.38
640,12/8/2022,3,20,20,6,4,772.52
641,9/25/2022,2,17,17,13,4,512.52
642,5/7/2024,2,8,8,8,3,290.92
643,5/24/2022,2,24,24,18,2,50.34
644,9/15/2023,2,7,7,8,3,341.22
645,9/11/2024,2,8,8,6,1,154.12
646,1/20/2025,5,15,15,14,4,865.59
647,7/26/2022,2,17,17,13,1,178.39
648,1/4/2025,3,38,38,1,2,403.44
649,5/4/2025,2,1,1,10,3,143.8
650,7/19/2025,2,25,25,9,4,253.19
651,6/14/2023,2,17,17,6,4,717.92
652,7/8/2025,5,13,13,16,5,127.06
653,8/29/2023,2,7,7,2,5,479.18
654,7/24/2024,5,21,21,10,3,127.19
655,4/2/2024,2,17,17,12,3,203.9
656,12/10/2024,2,40,40,16,2,64.44
657,2/15/2023,1,11,11,18,1,29.72
658,11/15/2022,4,29,29,9,3,244.13
659,9/16/2022,2,24,24,17,3,224.8
660,9/14/2024,2,40,40,12,5,277.19
661,12/10/2021,2,37,37,9,2,185.95
662,7/15/2023,3,26,26,15,5,598.8
663,7/4/2025,5,19,19,15,5,558
664,4/7/2022,2,7,7,9,5,406.9
665,3/17/2023,3,4,4,4,4,621.36
666,7/19/2025,5,10,10,11,4,587.3
667,11/29/2024,5,15,15,13,1,130.32
668,1/26/2025,1,34,34,5,4,256.75
669,12/30/2021,2,37,37,11,4,675.64
670,7/30/2024,2,25,25,9,2,126.67
671,1/6/2024,2,40,40,12,4,251.55
672,5/18/2025,2,1,1,18,5,119.6
673,7/7/2024,5,9,9,10,4,198.58
674,5/2/2024,2,24,24,2,1,86.63
675,9/23/2022,2,7,7,4,5,606.69
676,10/27/2021,5,6,6,7,5,823.81
677,1/10/2023,5,6,6,8,3,277.1
678,12/21/2024,5,15,15,1,3,499.97
679,11/17/2023,5,6,6,7,2,362.08
680,1/24/2025,2,40,40,10,3,118.83
681,1/10/2022,5,13,13,9,3,213.18
682,3/20/2025,4,36,36,4,1,121.22
683,7/5/2024,2,25,25,5,2,153.49
684,11/28/2021,2,17,17,3,2,218.7
685,7/30/2024,3,18,18,13,3,448.68
686,12/7/2024,2,40,40,6,4,741.81
687,5/13/2025,5,6,6,18,1,28.48
688,2/7/2024,3,22,22,10,4,160.73
689,1/26/2024,2,8,8,10,2,86.51
690,8/14/2022,3,38,38,13,3,473.01
691,8/25/2025,5,10,10,6,1,202.29
692,8/21/2023,3,4,4,6,4,696.47
693,12/20/2023,2,25,25,1,4,672.63
694,2/5/2025,2,25,25,18,4,109.85
695,2/10/2022,2,17,17,13,2,312.66
696,5/27/2025,2,17,17,18,2,58.34
697,4/20/2022,5,10,10,7,2,400.63
698,5/26/2022,2,8,8,7,1,231.34
699,4/4/2024,2,8,8,9,2,143.36
700,8/24/2022,2,39,39,13,1,130.38
701,4/28/2023,2,24,24,16,1,32.92
702,8/16/2025,2,1,1,13,3,501.61
703,7/9/2023,2,24,24,8,1,108.72
704,3/29/2024,5,15,15,16,3,82.15
705,11/22/2023,2,8,8,8,3,336.92
706,2/16/2023,2,1,1,12,3,172.25
707,7/10/2024,2,1,1,11,4,818.18
708,3/26/2023,2,8,8,17,3,279.73
709,10/17/2024,2,1,1,2,4,277.09
710,1/28/2025,5,9,9,8,3,285.85
711,5/18/2025,2,17,17,13,3,539.35
712,12/22/2023,2,40,40,15,5,625.96
713,12/22/2024,2,8,8,3,5,486.37
714,3/1/2022,2,24,24,2,1,97.86
715,12/17/2021,1,34,34,7,5,1194.28
716,12/24/2022,3,38,38,7,3,658.5
717,8/6/2025,2,17,17,15,1,148.5
718,3/30/2023,2,37,37,16,3,68.12
719,10/2/2024,5,9,9,1,4,684.08
720,1/25/2025,2,1,1,2,1,89.11
721,2/10/2022,5,13,13,18,3,80.47
722,1/7/2023,2,39,39,5,4,332.43
723,10/3/2021,5,6,6,13,1,130.27
724,9/19/2021,3,3,3,5,2,170.24
725,3/30/2025,5,15,15,2,1,80.2
726,4/4/2022,5,9,9,14,5,751.34
727,5/24/2024,1,32,32,16,1,23.07
728,3/3/2023,2,17,17,13,4,541.29
729,3/8/2025,4,33,33,1,5,897.33
730,1/14/2022,2,8,8,1,1,197.11
731,1/28/2025,2,7,7,1,2,426
732,10/22/2022,2,40,40,17,4,375.6
733,9/5/2024,2,24,24,9,3,236.92
734,3/1/2023,4,23,23,7,5,836.23
735,5/11/2022,4,27,27,3,1,107.5
736,1/11/2024,2,25,25,8,2,200.41
737,1/4/2023,3,28,28,6,5,973.91
738,5/23/2025,2,24,24,17,4,389.25
739,4/30/2023,2,25,25,15,3,395.18
740,10/3/2021,2,39,39,10,5,213.86
741,11/15/2024,2,25,25,4,3,375.33
742,11/30/2023,2,24,24,12,2,136.91
743,11/15/2024,5,15,15,14,2,421.97
744,3/11/2023,2,1,1,13,3,448.65
745,4/9/2023,4,23,23,5,2,169.49
746,11/6/2023,2,37,37,17,5,363.73
747,10/18/2022,1,32,32,14,2,412.63
748,8/16/2025,2,40,40,7,4,831.88
749,3/25/2025,2,24,24,7,5,840.8
750,3/5/2025,2,8,8,13,5,698.32
751,2/10/2023,5,21,21,3,3,247.45
752,10/30/2022,2,1,1,4,1,158.43
753,5/6/2025,2,17,17,11,4,651.12
754,2/7/2025,5,6,6,1,1,196.52
755,10/10/2023,2,24,24,18,4,109.67
756,9/28/2023,2,24,24,9,2,142.27
757,9/6/2022,4,33,33,16,5,139.27
758,10/27/2022,5,6,6,11,4,700
759,5/13/2023,2,40,40,11,1,143.79
760,5/30/2023,2,40,40,9,1,78.59
761,1/2/2022,4,27,27,10,4,202.7
762,9/20/2021,5,9,9,12,2,97.06
763,11/5/2023,1,32,32,5,1,60.93
764,4/22/2025,2,24,24,14,2,399.28
765,8/16/2022,5,19,19,1,3,617.09
766,8/3/2025,1,11,11,1,3,648.23
767,2/8/2023,2,25,25,6,2,388.24
768,1/14/2024,2,40,40,3,4,439.72
769,2/22/2024,2,39,39,13,3,500.15
770,8/12/2025,5,13,13,1,3,544.98
771,9/2/2024,5,10,10,1,1,190.15
772,11/19/2022,2,39,39,6,4,663.31
773,4/21/2023,2,40,40,2,5,451.98
774,4/30/2024,1,34,34,18,3,76.27
775,7/8/2024,1,31,31,1,2,381.5
776,1/8/2023,3,14,14,8,2,178.56
777,12/1/2024,2,1,1,9,2,159.68
778,10/12/2024,5,9,9,14,4,639.58
779,1/2/2023,2,1,1,1,1,154.64
780,1/12/2025,3,4,4,18,5,129.84
781,9/27/2022,2,7,7,3,5,527.48
782,10/25/2021,5,10,10,11,2,292.96
783,6/27/2025,1,31,31,7,2,403.17
784,7/8/2024,2,40,40,3,1,101.86
785,4/28/2025,5,6,6,13,1,135.67
786,5/20/2024,1,32,32,12,3,163.96
787,7/21/2022,2,25,25,13,2,277.46
788,1/30/2023,2,24,24,18,5,117.02
789,9/16/2022,2,17,17,11,2,314.98
790,2/21/2022,2,40,40,2,5,334.06
791,8/13/2024,2,24,24,1,2,318.56
792,11/8/2024,2,1,1,13,2,357.66
793,7/26/2023,4,12,12,4,5,764.22
794,1/1/2023,5,19,19,13,2,366.09
795,7/30/2024,3,22,22,2,5,340.71
796,8/17/2022,2,40,40,6,3,596.24
797,4/18/2025,2,1,1,2,3,221.49
798,3/29/2023,2,40,40,4,2,246.91
799,4/7/2025,5,21,21,12,4,192.19
800,5/22/2025,1,32,32,18,5,124.71
801,7/28/2023,5,15,15,16,5,115.03
802,9/22/2023,2,24,24,9,4,285.97
803,7/2/2025,5,19,19,17,1,88.03
804,6/27/2022,1,34,34,12,5,247.98
805,3/23/2025,2,40,40,14,3,451.67
806,8/16/2024,2,24,24,15,2,305.95
807,8/5/2025,5,15,15,17,5,354.6
808,6/29/2023,2,17,17,3,5,417.69
809,4/2/2023,5,6,6,7,1,166.34
810,3/6/2024,2,8,8,10,5,210.29
811,8/19/2023,2,1,1,5,4,296.21
812,3/10/2022,1,11,11,1,5,822.37
813,12/28/2024,5,10,10,16,3,69.03
814,5/24/2022,5,9,9,12,2,136.6
815,10/15/2022,2,7,7,1,3,467.57
816,11/6/2024,2,25,25,11,2,292.41
817,8/4/2022,1,34,34,15,3,444.07
818,8/17/2023,2,37,37,7,2,367.23
819,2/4/2022,2,39,39,2,2,163.73
820,7/24/2024,2,40,40,13,2,326.29
821,3/6/2025,2,24,24,1,1,205.21
822,1/4/2025,3,14,14,3,4,321.77
823,3/21/2024,2,7,7,15,5,644.88
824,5/25/2025,3,16,16,8,5,477.48
825,6/28/2022,2,39,39,17,3,212.06
826,3/16/2025,2,40,40,18,3,68.41
827,8/29/2024,2,8,8,8,5,582.97
828,3/19/2025,4,30,30,13,2,295.39
829,8/6/2023,2,25,25,12,2,95.52
830,9/24/2024,2,39,39,2,5,400.56
831,8/1/2024,5,10,10,12,2,116.57
832,5/17/2024,2,17,17,8,2,161.29
833,2/25/2023,2,7,7,10,3,110.48
834,1/20/2023,2,17,17,3,3,346.99
835,10/4/2023,2,8,8,17,2,153.17
836,7/26/2024,3,38,38,8,4,365.14
837,4/5/2025,1,11,11,8,5,423.69
838,7/12/2023,5,21,21,11,5,838.74
839,6/17/2022,3,20,20,2,3,270.49
840,10/17/2024,2,40,40,3,1,95.57
841,1/26/2025,2,37,37,8,1,92.24
842,7/9/2022,3,38,38,18,4,117.13
843,7/17/2023,2,1,1,2,5,339.04
844,10/3/2023,2,1,1,1,5,781.3
845,6/27/2022,1,32,32,6,1,143.57
846,9/18/2022,5,19,19,18,4,91.13
847,9/9/2022,3,20,20,7,1,233.39
848,4/11/2023,2,25,25,7,2,367.27
849,5/22/2023,1,32,32,4,2,232.39
850,11/1/2023,2,25,25,11,1,200.08
851,7/29/2025,2,8,8,9,4,301
852,11/22/2021,3,20,20,18,5,110.39
853,7/17/2025,2,17,17,8,5,541.93
854,1/17/2025,5,6,6,11,4,637.85
855,5/14/2025,2,37,37,10,2,70.21
856,5/30/2025,2,25,25,10,3,109.88
857,1/31/2025,2,40,40,3,3,279.69
858,3/17/2025,2,1,1,6,5,970.66
859,6/22/2024,2,25,25,8,3,267.25
860,1/29/2023,2,7,7,12,1,50.02
861,10/28/2021,2,1,1,16,1,30.45
862,5/25/2022,2,7,7,10,1,41.97
863,9/9/2023,2,8,8,12,3,210.52
864,10/25/2023,2,40,40,3,2,177.54
865,9/15/2021,2,25,25,18,3,89.42
866,5/30/2025,2,40,40,5,2,136.63
867,3/21/2023,2,37,37,6,4,802.79
868,10/1/2023,2,17,17,2,2,169.74
869,10/14/2022,2,8,8,6,5,744.03
870,6/9/2023,1,34,34,10,5,207.66
871,10/25/2024,2,40,40,4,1,139.45
872,8/14/2025,5,21,21,8,4,339.08
873,9/27/2021,2,17,17,7,5,1119.93
874,11/14/2023,2,1,1,3,1,105.15
875,5/2/2025,2,1,1,4,1,128.57
876,2/12/2022,2,7,7,16,4,89.74
877,8/10/2022,5,15,15,9,1,66.67
878,3/22/2022,2,39,39,7,3,595.44
879,11/15/2024,2,40,40,1,3,509.52
880,7/11/2025,2,39,39,8,3,322.37
881,7/11/2024,2,7,7,1,3,551.93
882,4/12/2023,2,39,39,11,5,825.13
883,3/21/2024,3,16,16,8,4,339.43
884,12/24/2024,2,1,1,2,1,85.19
885,5/28/2024,2,25,25,4,5,813.13
886,5/21/2024,2,40,40,8,2,168.78
887,5/3/2024,2,8,8,4,4,564.21
888,5/3/2023,2,37,37,1,3,463.4
889,3/31/2024,5,6,6,1,5,853.16
890,6/23/2024,5,13,13,13,1,131.03
891,2/22/2023,2,39,39,7,4,672.15
892,8/3/2023,1,35,35,9,1,79.73
893,10/26/2021,2,7,7,10,4,176.52
894,7/29/2023,4,33,33,18,4,88.49
895,4/20/2023,2,7,7,14,4,619.01
896,2/19/2024,2,8,8,11,5,1019.92
897,3/3/2022,2,24,24,14,3,462.88
898,10/30/2024,2,25,25,14,5,802.41
899,8/8/2023,5,10,10,1,3,633.67
900,6/9/2025,2,17,17,7,2,405.26
901,9/18/2024,5,15,15,11,5,774.19
902,2/27/2022,2,25,25,10,2,86.24
903,1/29/2024,2,39,39,18,5,146.49
904,3/9/2023,2,24,24,6,5,801.91
905,9/27/2021,2,8,8,5,1,86.96
906,6/10/2023,2,8,8,6,3,596.62
907,8/23/2023,3,26,26,2,3,228.15
908,1/15/2024,2,1,1,18,2,48.83
909,8/17/2024,5,10,10,1,3,576.7
910,1/25/2023,2,25,25,17,2,139.31
911,4/8/2023,5,13,13,18,1,30.12
912,5/1/2025,2,25,25,10,2,78.55
913,7/15/2025,2,17,17,11,5,870.31
914,1/29/2024,2,17,17,10,3,152.5
915,1/5/2024,2,40,40,2,2,181.91
916,5/22/2024,2,17,17,9,2,177.03
917,3/29/2022,2,37,37,12,4,240.06
918,2/27/2025,1,32,32,9,1,74.76
919,7/22/2022,5,19,19,17,1,97.16
920,5/7/2025,2,37,37,7,4,749.2
921,6/17/2022,2,7,7,16,3,92.19
922,12/8/2024,1,11,11,8,2,231.63
923,8/24/2023,2,25,25,11,2,375.37
924,6/13/2022,5,19,19,17,3,291.65
925,1/29/2024,2,37,37,12,1,58.83
926,7/13/2024,4,33,33,11,4,595.29
927,9/17/2022,5,21,21,6,4,747.54
928,12/20/2024,2,25,25,7,5,1077.75
929,11/10/2024,2,40,40,6,2,390.34
930,7/1/2022,2,24,24,8,1,85.55
931,4/11/2024,2,40,40,15,2,264.84
932,4/13/2024,2,1,1,15,5,541.12
933,7/1/2023,3,2,2,1,2,373.76
934,8/3/2023,5,9,9,12,1,64.79
935,1/15/2024,2,39,39,1,5,919.77
936,9/24/2023,2,17,17,14,2,327.93
937,4/30/2022,2,7,7,11,1,137.73
938,7/1/2023,1,32,32,2,5,482.83
939,4/2/2025,2,24,24,16,3,76.09
940,8/3/2024,2,37,37,12,3,149.25
941,9/6/2022,2,17,17,7,5,964.08
942,5/25/2025,2,37,37,12,4,263
943,2/19/2025,2,40,40,1,2,389.22
944,6/13/2025,1,34,34,18,5,130.11
945,6/14/2024,2,40,40,15,3,335.46
946,2/14/2024,2,1,1,9,5,364.11
947,8/18/2023,2,39,39,11,1,200.51
948,10/6/2022,2,1,1,5,5,435.44
949,4/19/2025,2,1,1,17,3,208.64
950,8/3/2023,2,8,8,11,3,598.17
951,12/23/2024,1,31,31,1,4,757.58
952,8/9/2024,3,3,3,6,2,380.69
953,8/21/2023,5,9,9,10,4,194.79
954,11/9/2023,2,37,37,1,5,1082.61
955,11/10/2022,2,1,1,17,2,134.85
956,1/23/2025,2,25,25,3,2,180.74
957,9/21/2021,3,5,5,5,3,216.41
958,8/9/2023,2,7,7,13,3,476.99
959,10/22/2022,5,10,10,7,1,176.65
960,6/30/2023,2,39,39,2,1,85.86
961,9/5/2022,2,24,24,17,5,456.17
962,4/9/2024,3,28,28,14,2,315.82
963,6/17/2025,5,19,19,11,2,305.71
964,2/28/2025,3,38,38,13,2,322.69
965,10/14/2023,2,1,1,5,1,60.6
966,12/13/2022,4,30,30,12,4,259.56
967,8/25/2024,2,7,7,3,2,176.43
968,12/14/2021,5,13,13,2,3,291.22
969,4/26/2024,5,6,6,17,1,79.09
970,7/7/2024,3,5,5,3,5,392
971,5/28/2022,5,9,9,8,3,239.7
972,5/5/2022,2,8,8,1,1,212.94
973,9/16/2022,2,37,37,8,4,375.58
974,1/27/2025,4,12,12,6,1,178.56
975,12/10/2023,2,24,24,7,2,460.9
976,2/24/2024,2,24,24,15,1,134.18
977,10/24/2024,5,6,6,3,5,541.55
978,9/1/2022,2,1,1,1,1,157.98
979,9/3/2024,2,7,7,11,1,153.75
980,7/8/2024,2,25,25,18,1,24.18
981,7/10/2022,2,7,7,1,4,676.85
982,4/22/2023,1,31,31,7,2,460.04
983,1/10/2023,2,1,1,8,5,466.23
984,12/16/2023,5,10,10,15,1,150.93
985,8/12/2023,5,6,6,17,1,97.01
986,6/12/2023,5,6,6,3,2,217.69
987,3/13/2025,5,19,19,6,5,692.72
988,4/8/2023,4,30,30,7,4,866.56
989,5/5/2022,5,13,13,11,3,439.47
990,5/16/2023,2,37,37,2,5,426.43
991,8/3/2024,5,19,19,4,2,314.06
992,4/21/2025,2,8,8,8,3,316.99
993,5/16/2024,2,37,37,14,2,352.92
994,5/11/2025,2,17,17,14,1,147.95
995,3/8/2025,3,3,3,6,3,454.9
996,3/11/2022,2,39,39,13,1,184.9
997,1/7/2022,5,21,21,5,2,118.5
998,4/5/2022,5,10,10,1,3,553.09
999,1/26/2025,2,37,37,11,5,971.34
1000,11/18/2021,5,21,21,15,2,230.75
1001,1/27/2024,5,13,13,5,3,225
1002,4/21/2025,2,17,17,16,4,129.65
1003,4/22/2023,2,8,8,18,1,26.53
1004,7/10/2025,2,17,17,12,3,174.03
1005,6/15/2022,2,39,39,10,3,109.52
1006,7/9/2025,2,37,37,4,1,148.45
1007,9/18/2023,5,15,15,18,3,74.63
1008,4/21/2024,5,10,10,12,1,52.16
1009,11/10/2022,1,32,32,10,5,209.79
1010,2/25/2023,3,38,38,16,4,128.53
1011,5/25/2024,2,8,8,3,4,386.93
1012,7/6/2023,5,15,15,2,1,90.61
1013,5/20/2023,1,11,11,18,5,116.87
1014,6/22/2022,2,39,39,16,3,97.3
1015,11/1/2024,5,6,6,2,4,374.02
1016,5/22/2022,2,37,37,1,4,858.41
1017,1/22/2025,3,16,16,5,1,73.9
1018,5/6/2024,4,30,30,1,3,528.11
1019,10/22/2022,2,1,1,9,2,169.85
1020,4/17/2025,2,40,40,7,1,211.47
1021,6/28/2025,4,27,27,17,3,292.07
1022,11/21/2022,3,4,4,9,1,64.87
1023,1/13/2024,2,39,39,7,2,357.28
1024,11/26/2021,2,17,17,11,4,552.67
1025,3/24/2024,2,8,8,17,3,228.31
1026,10/23/2022,2,8,8,8,5,517.02
1027,8/22/2022,3,4,4,18,4,89.2
1028,10/8/2022,2,17,17,4,1,144.26
1029,9/18/2024,1,11,11,17,5,450.01
1030,12/1/2024,5,15,15,3,2,175.45
1031,5/15/2024,2,17,17,2,2,157.67
1032,12/28/2023,2,37,37,2,2,154.26
1033,3/8/2023,1,35,35,9,3,217.38
1034,2/2/2024,2,17,17,15,4,616.99
1035,5/10/2024,3,16,16,6,5,950.97
1036,4/20/2024,2,7,7,12,3,205.4
1037,5/22/2022,2,8,8,13,4,600.89
1038,5/28/2024,2,17,17,15,4,614.55
1039,7/21/2023,5,10,10,15,1,148.96
1040,7/24/2024,2,40,40,18,5,132.5
1041,10/17/2024,5,10,10,3,3,253.03
1042,2/18/2024,2,7,7,17,5,444.8
1043,4/29/2022,5,21,21,17,2,166.28
1044,5/29/2022,2,17,17,1,2,366.93
1045,6/30/2023,2,25,25,5,1,65.44
1046,12/31/2021,2,39,39,2,4,301.08
1047,3/10/2022,2,25,25,16,4,125.23
1048,12/4/2022,2,25,25,14,4,659.1
1049,6/3/2024,5,9,9,10,3,125.14
1050,5/1/2024,2,40,40,6,2,356.19
1051,3/16/2025,5,19,19,18,5,134.41
1052,6/18/2025,2,24,24,8,2,159.59
1053,4/28/2025,3,2,2,8,5,543.01
1054,8/1/2024,5,6,6,16,5,135.09
1055,5/17/2022,1,35,35,11,4,771.86
1056,12/13/2024,5,6,6,18,3,77.8
1057,4/3/2025,5,6,6,2,3,282.07
1058,11/14/2022,2,1,1,6,2,291.65
1059,9/12/2023,1,31,31,16,4,127.97
1060,7/7/2022,4,23,23,6,1,153.52
1061,12/3/2023,2,1,1,16,1,32.73
1062,6/18/2023,3,18,18,8,2,178.18
1063,6/26/2024,2,7,7,11,1,141.69
1064,6/9/2025,5,19,19,15,1,105.99
1065,5/17/2023,3,18,18,5,1,66.49
1066,3/29/2025,4,12,12,4,1,136.82
1067,2/5/2025,1,34,34,9,3,191.43
1068,5/9/2023,2,40,40,4,3,406.5
1069,1/4/2023,2,8,8,7,4,796.46
1070,10/12/2022,2,39,39,14,4,634.29
1071,4/16/2023,2,1,1,17,5,494.9
1072,6/28/2025,1,32,32,1,1,189.9
1073,5/15/2025,2,25,25,11,1,182.17
1074,12/7/2021,1,35,35,14,5,806.99
1075,1/6/2023,4,12,12,16,3,88.43
1076,3/26/2023,2,8,8,3,2,203.98
1077,5/31/2024,2,25,25,7,2,431.62
1078,1/10/2022,4,36,36,6,2,407.38
1079,5/27/2022,2,40,40,16,2,66.85
1080,3/12/2025,1,31,31,11,3,605.72
1081,8/9/2024,4,36,36,3,5,486.74
1082,10/26/2021,2,37,37,13,2,319.49
1083,4/8/2023,2,8,8,15,2,275.66
1084,12/12/2021,3,18,18,10,5,176
1085,8/3/2025,5,21,21,15,1,129.18
1086,8/8/2025,2,25,25,18,5,123.28
1087,8/28/2025,3,4,4,1,4,865.59
1088,11/18/2024,2,17,17,6,5,703.68
1089,3/13/2023,2,8,8,17,3,203.43
1090,10/22/2022,2,25,25,15,1,135.15
1091,7/25/2024,1,35,35,14,2,365.92
1092,11/22/2024,3,2,2,7,5,880.91
1093,9/15/2024,2,8,8,8,3,293.11
1094,11/23/2021,2,39,39,9,4,329.84
1095,1/26/2025,3,3,3,11,1,192.96
1096,11/22/2021,5,21,21,1,5,889.51
1097,3/19/2025,2,25,25,2,3,253.4
1098,8/27/2025,3,18,18,13,4,552.4
1099,9/16/2023,2,8,8,18,1,30.24
1100,10/12/2021,1,31,31,6,5,852.26
1101,11/5/2023,2,37,37,10,1,52.05
1102,9/19/2022,2,1,1,10,2,78.63
1103,7/2/2024,2,17,17,15,2,279.05
1104,1/6/2022,5,13,13,10,4,202.69
1105,6/13/2022,3,26,26,5,4,344.29
1106,10/25/2022,2,37,37,7,2,332.9
1107,8/12/2025,5,15,15,3,2,217.56
1108,3/28/2025,2,7,7,10,1,35.57
1109,5/7/2024,1,31,31,9,5,440.25
1110,10/13/2021,5,13,13,14,4,736.37
1111,8/6/2025,2,1,1,15,2,240.87
1112,8/13/2024,2,1,1,8,3,268.57
1113,1/14/2025,1,11,11,9,3,215.06
1114,11/1/2022,2,37,37,10,3,137.5
1115,10/16/2024,1,31,31,6,1,180.82
1116,12/27/2023,2,17,17,6,4,728.26
1117,3/17/2025,2,25,25,15,3,417.5
1118,10/27/2023,5,21,21,10,3,128.86
1119,2/28/2022,2,39,39,2,4,317.33
1120,3/7/2024,3,4,4,5,4,348.16
1121,10/4/2023,5,15,15,2,1,96.45
1122,10/14/2022,2,25,25,2,5,447.57
1123,6/16/2024,2,17,17,18,3,75.27
1124,3/24/2024,3,28,28,4,3,360.01
1125,6/13/2024,5,19,19,11,5,879.26
1126,2/10/2025,2,8,8,5,2,161.05
1127,12/17/2023,2,25,25,11,2,397.27
1128,8/29/2025,5,9,9,5,5,367.9
1129,7/12/2022,2,1,1,15,1,105.59
1130,9/9/2024,1,34,34,11,4,583.69
1131,10/3/2023,2,8,8,4,2,293.68
1132,2/24/2022,2,24,24,8,3,330.96
1133,11/16/2024,3,38,38,3,3,248.18
1134,2/1/2022,2,40,40,18,1,28.49
1135,3/6/2023,5,19,19,3,1,85.49
1136,2/20/2022,2,37,37,17,3,270.11
1137,10/4/2021,2,17,17,9,3,269.92
1138,12/31/2024,5,15,15,2,5,420.47
1139,2/4/2024,2,37,37,10,4,174.28
1140,1/19/2025,2,39,39,12,2,115.26
1141,10/31/2024,2,39,39,5,2,159.72
1142,4/6/2025,4,33,33,7,1,239.88
1143,12/28/2022,2,7,7,6,3,589.52
1144,11/24/2022,2,25,25,15,3,452.91
1145,2/14/2025,3,26,26,15,5,749.26
1146,6/16/2022,2,17,17,7,5,809.46
1147,10/28/2023,2,1,1,13,2,262.96
1148,7/22/2022,5,9,9,8,1,110.06
1149,7/20/2025,2,17,17,18,3,83.94
1150,8/29/2024,3,20,20,4,3,403.44
1151,10/24/2024,2,8,8,2,3,243.37
1152,1/21/2024,5,10,10,13,2,337.83
1153,9/22/2024,5,9,9,17,1,89.38
1154,9/20/2022,1,35,35,5,1,88.52
1155,2/9/2023,2,39,39,7,5,942.98
1156,6/15/2025,5,21,21,3,4,461.06
1157,1/16/2024,2,25,25,3,5,431.32
1158,5/6/2024,2,40,40,7,2,478.03
1159,12/3/2023,4,23,23,4,3,411.1
1160,11/26/2023,1,34,34,16,2,60.91
1161,11/7/2022,2,8,8,15,5,628.24
1162,1/5/2023,5,21,21,4,3,438.46
1163,3/27/2025,5,19,19,1,4,700.89
1164,8/1/2023,2,17,17,1,4,726.64
1165,2/10/2024,2,40,40,6,2,366.19
1166,12/14/2024,2,39,39,16,2,65.9
1167,6/28/2023,4,27,27,17,1,82.77
1168,4/19/2025,4,23,23,15,2,222.17
1169,7/17/2022,2,24,24,7,5,900.71
1170,8/13/2022,2,8,8,7,2,332.22
1171,11/11/2021,5,6,6,15,4,502.02
1172,2/28/2023,1,35,35,3,4,319.37
1173,6/29/2022,5,10,10,13,5,705
1174,3/18/2024,4,29,29,4,2,322.11
1175,1/10/2024,3,20,20,17,5,448.35
1176,9/26/2024,1,32,32,3,2,167.54
1177,10/22/2022,2,17,17,2,2,159.23
1178,9/2/2025,5,19,19,6,4,668.23
1179,9/12/2023,5,21,21,1,5,813.02
1180,10/21/2022,2,8,8,4,4,645.51
1181,12/18/2023,2,17,17,6,3,554.17
1182,12/30/2022,2,8,8,4,5,649.25
1183,9/21/2022,2,1,1,2,1,77.88
1184,7/1/2025,3,14,14,3,5,486.53
1185,2/26/2022,1,32,32,4,3,420.84
1186,6/10/2024,2,25,25,11,4,631.25
1187,10/29/2022,2,7,7,16,4,103.24
1188,2/29/2024,2,17,17,11,2,399.69
1189,10/30/2022,5,6,6,9,1,64.46
1190,5/8/2025,5,13,13,14,5,1023.09
1191,1/24/2022,1,11,11,6,2,406.32
1192,9/5/2022,2,25,25,11,2,311.41
1193,6/8/2023,2,25,25,7,4,791.55
1194,8/10/2024,3,16,16,7,5,1057.22
1195,12/5/2024,5,15,15,2,1,71.53
1196,3/26/2025,2,25,25,13,2,340.81
1197,3/26/2022,2,17,17,12,4,274.06
1198,4/11/2023,2,37,37,16,5,115.4
1199,7/4/2025,2,24,24,17,5,436.77
1200,11/2/2024,2,8,8,10,3,156.39
1201,6/28/2022,3,22,22,8,5,429.82
1202,6/28/2024,2,1,1,9,5,317.55
1203,7/27/2023,2,39,39,1,2,366.12
