"ID_FACTURE","DT_FACTURE","ID_CLIENT","ID_DEVIS"
"FA000539","2023-11-07","HA-1492064","DE004429"
"FA000540","2023-07-14","TC-21295102","DE002264"
"FA000541","2024-03-08","SP-2062096","DE010899"
"FA000542","2023-07-04","AG-1076564","DE007217"
"FA000543","2023-04-23","VW-2177559","DE006750"
"FA000544","2024-03-27","EN-3780134","DE007125"
"FA000545","2023-11-24","DM-2955134","DE010370"
"FA000546","2023-11-08","BP-1290110","DE010404"
"FA000547","2024-01-12","DO-364523","DE003288"
"FA000548","2023-08-18","AJ-1094518","DE010404"
"FA000549","2023-09-07","GM-146951404","DE004970"
"FA000550","2023-07-27","EH-14185139","DE010404"
"FA000551","2023-12-09","Co-1264045","DE010404"
"FA000552","2023-10-03","CB-1253551","DE010404"
"FA000553","2024-03-07","AM-10360101","DE008186"
"FA000554","2023-10-17","NL-1831051","DE010404"
"FA000555","2023-01-11","KB-631533","DE010404"
"FA000556","2023-06-11","LC-6930146","DE010404"
"FA000557","2023-03-31","JC-1538518","DE010404"
"FA000558","2023-09-08","JD-601557","DE007654"
"FA000559","2024-07-14","AH-1021055","DE008701"
"FA000560","2023-02-25","AS-24023","DE010404"
"FA000561","2023-11-02","BT-1168026","DE010404"
"FA000562","2023-04-06","EK-379519","DE010404"
"FA000563","2024-06-19","MC-727538","DE008885"
"FA000564","2023-08-23","VM-2183551","DE000752"
"FA000565","2024-01-22","KH-636013","DE010404"
"FA000566","2023-06-11","DK-1322558","DE010404"
"FA000567","2024-06-09","MB-8085134","DE003691"
"FA000568","2024-02-10","DK-298595","DE008605"
"FA000569","2024-05-14","BF-1097592","DE008325"
"FA000570","2024-06-27","SC-2009597","DE006348"
"FA000571","2023-04-17","NF-8385146","DE010404"
"FA000572","2023-08-31","KB-1631551","DE007662"
"FA000573","2023-12-24","RB-193601406","DE008539"
"FA000574","2023-07-02","CL-12700139","DE006277"
"FA000575","2024-06-13","DP-316595","DE010479"
"FA000576","2023-02-21","PH-1879093","DE010404"
"FA000577","2024-02-11","PM-1913514","DE002632"
"FA000578","2023-10-23","BP-1123027","DE005157"
"FA000579","2024-05-01","BG-11740139","DE009214"
"FA000580","2023-01-16","LL-168401408","DE010404"
"FA000581","2023-08-03","FG-142608","DE010710"
"FA000582","2024-05-29","DW-13480101","DE001059"
"FA000583","2024-04-28","AB-1006028","DE003041"
"FA000584","2024-06-01","PR-888068","DE004497"
"FA000585","2023-08-18","CR-1282048","DE004974"
"FA000586","2023-12-31","TB-2140091","DE003753"
"FA000587","2024-07-04","AH-1021051","DE002900"
"FA000588","2023-07-30","JB-1540055","DE010404"
"FA000589","2023-04-10","ND-184601408","DE007629"
"FA000590","2023-02-18","JL-15850139","DE010404"
"FA000591","2023-01-26","PJ-1883536","DE010404"
"FA000592","2023-11-20","MZ-733586","DE002649"
"FA000593","2023-09-12","NW-1840078","DE010404"
"FA000594","2024-02-06","ML-1741045","DE009144"
"FA000595","2023-01-14","AC-104501404","DE010404"
"FA000596","2023-06-26","HR-1477036","DE010404"
"FA000597","2023-10-14","BD-156095","DE009698"
"FA000598","2024-02-15","DB-1321018","DE004743"
"FA000599","2023-02-26","KC-1667544","DE010404"
"FA000600","2023-08-15","JL-1583545","DE010404"
"FA000601","2023-08-10","MM-1792091","DE000313"
"FA000602","2023-03-01","TS-211601402","DE010404"
"FA000603","2023-04-03","LP-1709592","DE010404"
"FA000604","2023-01-29","CC-126851402","DE010404"
"FA000605","2023-09-04","LC-70504","DE010404"
"FA000606","2023-10-07","SC-2005097","DE001006"
"FA000607","2023-07-28","AW-1093059","DE006795"
"FA000608","2024-07-04","DB-1340558","DE008239"
"FA000609","2024-06-12","MB-1808592","DE005462"
"FA000610","2023-07-26","KM-16225139","DE010404"
"FA000611","2023-05-04","TC-1114560","DE010404"
"FA000612","2023-01-09","JK-1532598","DE010404"
"FA000613","2023-01-06","KT-16480102","DE010404"
"FA000614","2024-05-11","FO-4305117","DE002020"
"FA000615","2024-06-09","BV-11245101","DE004873"
"FA000616","2023-03-05","SR-1074049","DE010404"
"FA000617","2023-10-13","JH-1543059","DE010404"
"FA000618","2023-02-04","DB-13060130","DE010404"
"FA000619","2024-01-16","LC-168701404","DE010404"
"FA000620","2023-10-15","JH-1618093","DE006675"
"FA000621","2023-07-22","RS-1976511","DE010404"
"FA000622","2024-02-18","JS-1559545","DE010404"
"FA000623","2023-02-27","CL-1189051","DE005636"
"FA000624","2023-01-13","AS-1009027","DE010404"
"FA000625","2023-01-08","DB-129701402","DE010404"
"FA000626","2023-11-12","AB-1060048","DE010404"
"FA000627","2024-05-04","MK-1790588","DE007293"
"FA000628","2023-09-13","MZ-17515124","DE010404"
"FA000629","2023-07-03","AP-915129","DE010404"
"FA000630","2023-08-09","MG-1814548","DE010404"
"FA000631","2024-06-26","MF-176655","DE001344"
"FA000632","2024-04-17","MT-178158","DE010404"
"FA000633","2024-05-23","DV-134651404","DE009304"
"FA000634","2024-04-26","JA-15970130","DE001536"
"FA000635","2024-05-21","PT-1909092","DE005483"
"FA000636","2023-07-24","RH-1951036","DE010404"
"FA000637","2023-01-02","SR-2074091","DE010404"
"FA000638","2024-05-23","PM-191351406","DE006499"
"FA000639","2023-09-22","JF-1519064","DE010404"
"FA000640","2023-03-31","KH-1636018","DE010404"
"FA000641","2023-03-09","PB-910530","DE010404"
"FA000642","2024-07-14","JR-1621055","DE007605"
"FA000643","2023-10-02","DB-1327056","DE004477"
"FA000644","2023-12-28","VF-217151402","DE010404"
"FA000645","2024-02-10","GT-1463597","DE003159"
"FA000646","2024-07-13","DB-13060144","DE000083"
"FA000647","2023-11-18","CR-28203","DE003675"
"FA000648","2023-01-05","CC-24303","DE010404"
"FA000649","2023-04-07","JB-6045134","DE010404"
"FA000650","2023-05-09","PC-1874558","DE010404"
"FA000651","2023-12-18","NM-18520120","DE003277"
"FA000652","2023-08-25","MS-17710139","DE010493"
"FA000653","2024-05-22","TG-2164058","DE002118"
"FA000654","2023-12-17","SR-1042538","DE010404"
"FA000655","2023-10-18","DD-135701408","DE008363"
"FA000656","2023-05-10","AB-100601408","DE010404"
"FA000657","2023-04-14","SJ-2050064","DE010404"
"FA000658","2023-02-13","MH-729077","DE010404"
"FA000659","2023-04-09","DO-1343539","DE010404"
"FA000660","2024-01-29","CT-11995118","DE009047"
"FA000661","2024-05-26","GP-4740110","DE009185"
"FA000662","2024-06-26","TP-21565139","DE009757"
"FA000663","2023-10-16","HR-147701402","DE005125"
"FA000664","2023-04-12","JM-6195107","DE005504"
"FA000665","2023-06-07","HZ-1495027","DE009100"
"FA000666","2024-04-23","MS-1777059","DE009888"
"FA000667","2024-06-13","NS-864060","DE000400"
"FA000668","2023-12-23","PF-916561","DE004966"
"FA000669","2024-07-01","VM-1168522","DE006834"
"FA000670","2024-05-09","OT-873033","DE010855"
"FA000671","2023-01-18","SV-2078528","DE010404"
"FA000672","2023-03-23","KT-16480102","DE010404"
"FA000673","2023-08-14","AB-1001548","DE010404"
"FA000674","2024-04-04","NB-865515","DE006413"
"FA000675","2024-04-09","SJ-202151402","DE010404"
"FA000676","2023-01-16","RD-195851408","DE010404"
"FA000677","2023-10-24","AR-1082548","DE010404"
"FA000678","2023-12-14","EB-137501402","DE008444"
"FA000679","2023-05-16","RA-199451402","DE010404"
"FA000680","2023-06-07","CA-196560","DE010404"
"FA000681","2024-03-01","GW-460579","DE002594"
"FA000682","2024-05-17","MY-182951404","DE004615"
"FA000683","2023-03-27","DJ-1351027","DE010404"
"FA000684","2024-02-07","SC-2068018","DE010742"
"FA000685","2023-08-07","KB-1624058","DE010404"
"FA000686","2023-06-02","AP-1091545","DE002396"
"FA000687","2023-05-09","AT-1073527","DE010404"
"FA000688","2023-10-04","KC-654038","DE010404"
"FA000689","2024-04-23","PR-18880101","DE004986"
"FA000690","2023-04-17","RH-19555139","DE010404"
"FA000691","2023-04-28","GM-1444092","DE003531"
"FA000692","2024-05-07","PA-1906048","DE006424"
"FA000693","2023-12-07","TB-2128044","DE010878"
"FA000694","2024-01-13","HF-4995146","DE002275"
"FA000695","2023-06-19","FW-1439555","DE010404"
"FA000696","2024-05-16","KM-1672018","DE002709"
"FA000697","2024-04-24","MD-1786014","DE008931"
"FA000698","2023-10-20","PG-1882018","DE000165"
"FA000699","2023-05-17","MC-172751404","DE010404"
"FA000700","2024-04-06","DO-364523","DE005941"
"FA000701","2023-01-15","SA-208301404","DE010404"
"FA000702","2023-08-04","MG-176957","DE006341"
"FA000703","2024-06-02","BD-163595","DE010951"
"FA000704","2023-03-06","RP-1985591","DE010404"
"FA000705","2024-04-16","EB-13975139","DE004670"
"FA000706","2023-06-20","BT-1144091","DE010404"
"FA000707","2024-06-16","GZ-1447018","DE009477"
"FA000708","2023-06-02","DV-1346527","DE001992"
"FA000709","2023-10-31","NF-8385137","DE003815"
"FA000710","2024-02-02","BT-130549","DE001977"
"FA000711","2024-03-11","EH-14005120","DE003830"
"FA000712","2023-06-30","RP-927070","DE010404"
"FA000713","2023-03-04","DW-13480101","DE010404"
"FA000714","2023-12-31","CS-1186051","DE010404"
"FA000715","2023-02-19","DB-13270120","DE010404"
"FA000716","2023-03-14","AG-1076564","DE010404"
"FA000717","2023-01-21","NC-862552","DE010404"
"FA000718","2024-03-24","KB-6240137","DE009692"
"FA000719","2023-10-03","RR-19525120","DE010404"
"FA000720","2023-09-07","MC-178451404","DE006351"
"FA000721","2024-05-23","AT-43584","DE004767"
"FA000722","2023-10-03","TS-2165588","DE010404"
"FA000723","2023-04-05","ST-2053016","DE010404"
"FA000724","2023-03-04","ND-8460147","DE010404"
"FA000725","2023-06-17","ZD-2192518","DE010404"
"FA000726","2023-02-08","CC-12370143","DE010404"
"FA000727","2024-06-15","JK-16090113","DE006466"
"FA000728","2024-01-13","HJ-1487578","DE002168"
"FA000729","2023-12-02","MT-178157","DE000530"
"FA000730","2024-06-29","LB-167351404","DE006874"
"FA000731","2024-06-06","BE-1133551","DE004618"
"FA000732","2024-03-28","JM-152501404","DE010404"
"FA000733","2023-02-20","DM-295529","DE010404"
"FA000734","2023-06-08","HE-4800129","DE003328"
"FA000735","2024-03-19","JS-1568545","DE001410"
"FA000736","2023-01-24","BD-1635117","DE010404"
"FA000737","2023-01-06","TT-1126560","DE010404"
"FA000738","2023-06-01","FW-1439511","DE010404"
"FA000739","2023-04-19","RC-198251406","DE010404"
"FA000740","2023-03-03","CS-235538","DE010404"
"FA000741","2024-02-13","RO-978086","DE010828"
"FA000742","2024-02-20","AW-10930139","DE004806"
"FA000743","2023-06-04","HW-149351404","DE002533"
"FA000744","2024-06-29","DK-298595","DE001672"
"FA000745","2023-02-19","SS-208751408","DE010404"
"FA000746","2024-05-07","TB-21520139","DE006872"
"FA000747","2023-04-08","DO-1364512","DE010404"
"FA000748","2024-02-16","DB-132101408","DE002902"
"FA000749","2023-02-10","KB-6600137","DE010404"
"FA000750","2023-06-25","RB-1970559","DE010404"
"FA000751","2024-04-08","CY-1274527","DE009043"
"FA000752","2023-02-03","MG-17875139","DE010404"
"FA000753","2024-04-14","BW-112005","DE009702"
"FA000754","2023-10-04","LD-6855110","DE010404"
"FA000755","2024-03-30","RD-196607","DE000323"
"FA000756","2024-06-04","MR-1754531","DE004261"
"FA000757","2023-02-25","NG-1843018","DE010404"
"FA000758","2023-07-27","OT-1873036","DE010404"
"FA000759","2023-08-07","FH-143651404","DE010404"
"FA000760","2023-07-24","SM-2095048","DE010404"
"FA000761","2023-07-05","SC-200201406","DE010404"
"FA000762","2024-04-29","RP-1927065","DE010932"
"FA000763","2024-02-29","DR-1294064","DE006704"
"FA000764","2023-01-22","MC-17425120","DE010404"
"FA000765","2024-04-08","DW-135858","DE004694"
"FA000766","2024-07-09","JR-1570092","DE008957"
"FA000767","2023-07-02","SC-208451402","DE010404"
"FA000768","2023-12-21","PG-8820146","DE001350"
"FA000769","2024-02-26","MY-18295102","DE010404"
"FA000770","2023-07-07","MS-7365117","DE010404"
"FA000771","2024-03-02","MC-175751404","DE005719"
"FA000772","2024-07-01","BP-115576","DE010199"
"FA000773","2024-01-11","MK-1790527","DE009122"
"FA000774","2023-01-26","CH-1207059","DE010404"
"FA000775","2023-02-10","EM-14200102","DE010404"
"FA000776","2023-08-22","AH-106908","DE001560"
"FA000777","2024-04-01","SS-2059062","DE000505"
"FA000778","2024-02-28","EG-390077","DE000643"
"FA000779","2024-04-12","HA-4905134","DE010404"
"FA000780","2024-05-09","KT-1646548","DE007240"
"FA000781","2023-04-19","AA-10480130","DE010404"
"FA000782","2024-06-02","AB-1060058","DE009685"
"FA000783","2023-02-02","GK-1462055","DE000935"
"FA000784","2023-05-26","AJ-96038","DE010404"
"FA000785","2024-06-20","JK-152055","DE003496"
"FA000786","2024-05-11","AJ-109607","DE000479"
"FA000787","2023-01-29","ZD-21925102","DE010404"
"FA000788","2023-03-15","CK-1259559","DE007339"
"FA000789","2023-06-06","NP-1868582","DE010404"
"FA000790","2023-02-13","MY-182951408","DE010404"
"FA000791","2024-07-03","KC-16255118","DE010837"
"FA000792","2024-07-16","TW-11025107","DE002849"
"FA000793","2023-09-18","JL-1523527","DE007769"
"FA000794","2024-04-02","BD-1162045","DE005023"
"FA000795","2024-07-23","SM-203201406","DE010858"
"FA000796","2023-12-31","SP-2086036","DE010404"
"FA000797","2023-12-28","CV-1229551","DE007583"
"FA000798","2023-02-14","JD-160605","DE010404"
"FA000799","2024-03-02","MW-182351408","DE003782"
"FA000800","2023-11-09","RH-1951064","DE010404"
"FA000801","2023-12-02","SC-2084528","DE006141"
"FA000802","2024-07-13","LW-71253","DE008231"
"FA000803","2023-12-04","AH-105851404","DE010404"
"FA000804","2023-11-23","PS-187601404","DE010404"
"FA000805","2023-11-10","RB-196451408","DE010404"
"FA000806","2024-05-08","CJ-1187559","DE003826"
"FA000807","2024-01-20","GT-14710139","DE000175"
"FA000808","2023-03-29","JH-1543082","DE010404"
"FA000809","2023-04-12","FM-1438048","DE010404"
"FA000810","2023-10-25","TC-2129548","DE007889"
"FA000811","2023-01-05","FW-14395121","DE010404"
"FA000812","2024-07-14","TB-21400130","DE000930"
"FA000813","2023-05-23","AH-1019539","DE010404"
"FA000814","2023-12-14","JB-160001404","DE010404"
"FA000815","2023-05-23","BW-111060","DE006558"
"FA000816","2023-03-22","CL-11890100","DE010404"
"FA000817","2023-06-12","BH-171038","DE010404"
"FA000818","2024-01-31","AR-1051051","DE000104"
"FA000819","2024-04-18","AT-1043591","DE004844"
"FA000820","2024-04-19","MK-816086","DE010625"
"FA000821","2023-04-13","LC-70504","DE010404"
"FA000822","2023-12-03","CM-216038","DE010404"
"FA000823","2023-09-09","AH-100301408","DE010404"
"FA000824","2023-11-12","DV-13045120","DE010404"
"FA000825","2024-03-11","JR-1570064","DE010404"
"FA000826","2024-07-17","JF-15295139","DE006156"
"FA000827","2023-01-10","TH-215501408","DE010404"
"FA000828","2023-02-04","SC-2009592","DE010404"
"FA000829","2023-01-20","SR-10425117","DE010404"
"FA000830","2024-03-10","MT-1781592","DE010404"
"FA000831","2023-03-12","TT-2122036","DE010404"
"FA000832","2024-01-01","FO-1430559","DE009544"
"FA000833","2024-05-30","TB-215958","DE005579"
"FA000834","2023-06-24","CR-126251402","DE010404"
"FA000835","2024-02-18","PF-91208","DE005539"
"FA000836","2023-04-13","AS-106307","DE010404"
"FA000837","2024-04-12","PB-191051406","DE008725"
"FA000838","2023-09-10","SU-106658","DE010404"
"FA000839","2024-04-12","JC-16105139","DE003487"
"FA000840","2023-09-22","PV-1898597","DE010404"
"FA000841","2023-05-26","JS-588060","DE010404"
"FA000842","2023-08-15","JJ-544560","DE002413"
"FA000843","2024-06-19","MD-173501406","DE000147"
"FA000844","2024-07-17","TC-2153582","DE010100"
"FA000845","2024-02-17","MD-1735056","DE007963"
"FA000846","2023-03-12","DM-130151404","DE010404"
"FA000847","2023-07-20","SU-20665120","DE002837"
"FA000848","2023-09-18","RH-1951036","DE001292"
"FA000849","2023-03-26","RE-19405102","DE010404"
"FA000850","2023-09-17","MO-7950134","DE004396"
"FA000851","2024-06-10","EH-394519","DE010174"
"FA000852","2024-02-08","LC-168701402","DE001995"
"FA000853","2023-09-13","JF-519049","DE001236"
"FA000854","2024-02-24","HJ-1487527","DE008597"
"FA000855","2023-12-24","PF-19225139","DE010082"
"FA000856","2024-02-12","GH-1441018","DE001011"
"FA000857","2024-06-08","CC-2100108","DE004328"
"FA000858","2024-06-12","BE-114551402","DE010404"
"FA000859","2024-06-15","JE-5475107","DE003214"
"FA000860","2023-01-03","MC-1727582","DE010404"
"FA000861","2024-04-14","MC-1757555","DE007160"
"FA000862","2024-01-14","KW-16570139","DE004133"
"FA000863","2024-03-31","CC-24303","DE009251"
"FA000864","2023-05-26","JO-555060","DE008459"
"FA000865","2023-02-21","ME-1801039","DE004605"
"FA000866","2023-03-02","SZ-2003518","DE010404"
"FA000867","2023-01-27","TB-2159539","DE010404"
"FA000868","2024-03-28","SD-1048595","DE009227"
"FA000869","2024-04-07","AH-1069082","DE010404"
"FA000870","2024-03-24","AG-900129","DE009977"
"FA000871","2024-06-26","EH-412538","DE005646"
"FA000872","2024-02-28","DF-313586","DE005441"
"FA000873","2023-02-07","BF-1102082","DE010404"
"FA000874","2023-08-12","MK-1816048","DE010404"
"FA000875","2024-01-30","KL-1664596","DE010404"
"FA000876","2023-12-18","NM-18520102","DE008487"
"FA000877","2024-06-12","CL-1270091","DE009385"
"FA000878","2023-07-10","CR-1262527","DE010404"
"FA000879","2023-10-14","AY-555117","DE010404"
"FA000880","2024-07-05","CD-1192059","DE006339"
"FA000881","2024-05-04","SM-209507","DE002045"
"FA000882","2024-02-19","RE-19450113","DE010404"
"FA000883","2023-06-15","PV-189851404","DE009821"
"FA000884","2024-05-16","RD-1958578","DE007627"
"FA000885","2024-01-10","TW-2102559","DE005459"
"FA000886","2023-07-21","MM-18055139","DE001611"
"FA000887","2023-08-17","AW-108401406","DE010030"
"FA000888","2023-06-22","CM-1265593","DE010404"
"FA000889","2024-01-14","KT-6480135","DE010404"
"FA000890","2023-03-15","CC-12370143","DE009952"
"FA000891","2023-08-08","SM-10905112","DE010404"
"FA000892","2024-04-25","BS-1138059","DE009360"
"FA000893","2024-04-26","BW-111060","DE004412"
"FA000894","2023-03-15","AH-10195102","DE010404"
"FA000895","2023-12-05","BS-166560","DE000834"
"FA000896","2023-04-14","LS-6945134","DE010404"
"FA000897","2024-07-17","MS-178301404","DE001422"
"FA000898","2023-05-10","MW-823595","DE007516"
"FA000899","2024-06-28","CV-1229536","DE001460"
"FA000900","2023-07-16","EM-1381082","DE010404"
"FA000901","2023-02-07","LC-687089","DE010404"
"FA000902","2023-02-18","GP-474086","DE010404"
"FA000903","2023-03-26","AB-10060139","DE005967"
"FA000904","2023-01-23","CR-1273059","DE010404"
"FA000905","2024-04-19","RH-196005","DE006318"
"FA000906","2024-05-17","RD-199001404","DE006832"
"FA000907","2023-02-15","RA-1991566","DE010404"
"FA000908","2024-06-22","MS-178301404","DE006840"
"FA000909","2023-11-09","MA-175601402","DE010316"
"FA000910","2023-08-08","PT-1909055","DE001753"
"FA000911","2024-05-19","MN-1793593","DE001034"
"FA000912","2024-04-19","RP-19270124","DE002170"
"FA000913","2023-11-10","JP-546061","DE001253"
"FA000914","2023-09-15","CS-12130139","DE010404"
"FA000915","2023-08-07","HR-148301408","DE010404"
"FA000916","2023-06-12","LS-1720059","DE009457"
"FA000917","2023-08-24","BC-1112582","DE010404"
"FA000918","2024-04-14","RF-9840142","DE009374"
"FA000919","2024-01-26","SF-2006514","DE008710"
"FA000920","2023-11-16","PN-1877545","DE010404"
"FA000921","2024-04-27","TM-21490139","DE002087"
"FA000922","2023-05-31","NL-1831058","DE010404"
"FA000923","2023-05-19","SJ-2021554","DE010404"
"FA000924","2024-02-24","BF-10975118","DE002014"
"FA000925","2023-06-27","DL-1331591","DE010404"
"FA000926","2024-06-07","AS-1022582","DE004801"
"FA000927","2023-02-23","NK-1849048","DE003102"
"FA000928","2023-08-23","JL-1583593","DE010404"
"FA000929","2023-04-10","FH-143501402","DE009485"
"FA000930","2023-05-15","MG-18205124","DE003941"
"FA000931","2024-02-23","DM-1301551","DE010885"
"FA000932","2024-06-15","NM-1844527","DE010012"
"FA000933","2023-06-12","TH-212351406","DE006434"
