"ID_DEVIS","CD_PRESTATION","NB_QUANTITE","NB_PRIX_HT","NB_PRIX_TTC"
"DE002568","PS0077","11","4739","5212.9"
"DE004557","PS0059","2","4993","5242.65"
"DE008146","PS0140","14","4874","4874"
"DE009845","PS0024","7","4289","5146.8"
"DE009047","PS0030","17","3765","4141.5"
"DE009185","PS0039","1","737","773.85"
"DE009757","PS0100","3","1714","2056.8"
"DE005125","PS0092","10","1266","1266"
"DE005504","PS0194","15","4157","4572.7"
"DE009100","PS0024","6","4289","5146.8"
"DE009888","PS0136","8","3166","3482.6"
"DE000400","PS0033","14","1340","1340"
"DE004966","PS0070","13","1148","1148"
"DE006834","PS0197","14","3502","3852.2"
"DE010855","PS0078","1","3929","3929"
"DE007772","PS0068","19","638","638"
"DE005950","PS0081","19","3916","4307.6"
"DE009463","PS0141","6","3556","3733.8"
"DE006413","PS0054","10","798","877.8"
"DE005883","PS0116","3","4508","4958.8"
"DE004798","PS0193","18","4880","4880"
"DE008592","PS0160","18","1396","1535.6"
"DE008444","PS0099","20","3071","3224.55"
"DE005497","PS0111","9","3335","4002"
"DE007603","PS0193","8","4880","4880"
"DE002594","PS0010","1","4373","4591.65"
"DE004615","PS0057","10","2855","3140.5"
"DE004227","PS0018","9","4405","4845.5"
"DE010742","PS0147","15","1530","1530"
"DE003113","PS0109","2","924","924"
"DE002396","PS0020","4","4856","5341.6"
"DE003933","PS0020","20","4856","5341.6"
"DE002842","PS0008","14","2258","2258"
"DE004986","PS0008","8","2258","2258"
"DE007523","PS0164","20","1809","1809"
"DE003531","PS0123","5","2137","2564.4"
"DE006424","PS0117","13","4835","5802"
"DE010878","PS0147","11","1530","1530"
"DE002275","PS0068","20","638","638"
"DE005731","PS0093","4","2999","3148.95"
"DE002709","PS0033","2","1340","1340"
"DE008931","PS0168","1","2550","2677.5"
"DE000165","PS0015","6","4308","4738.8"
"DE006143","PS0167","7","2672","2805.6"
"DE005941","PS0159","10","1547","1624.35"
"DE006210","PS0192","6","3081","3389.1"
"DE006341","PS0166","8","2363","2481.15"
"DE010951","PS0115","18","4570","5027"
"DE002576","PS0154","11","699","699"
"DE004670","PS0014","7","3304","3469.2"
"DE003619","PS0008","12","2258","2258"
"DE009477","PS0175","13","2398","2877.6"
"DE001992","PS0075","10","3943","4140.15"
"DE003815","PS0160","13","1396","1535.6"
"DE001977","PS0039","7","737","773.85"
"DE003830","PS0107","20","2693","3231.6"
"DE006946","PS0141","8","3556","3733.8"
"DE008086","PS0016","8","4420","5304"
"DE006188","PS0022","5","3106","3106"
"DE002220","PS0095","11","3247","3247"
"DE005271","PS0038","12","3432","3432"
"DE008912","PS0083","9","4750","5700"
"DE009692","PS0070","17","1148","1148"
"DE002525","PS0105","12","2785","2924.25"
"DE006351","PS0168","14","2550","2677.5"
"DE004767","PS0165","1","862","905.1"
"DE007704","PS0034","3","2908","2908"
"DE000436","PS0093","8","2999","3148.95"
"DE003961","PS0145","10","2505","2755.5"
"DE010457","PS0198","8","3668","4401.6"
"DE005575","PS0045","13","3895","4674"
"DE006466","PS0147","1","1530","1530"
"DE002168","PS0149","5","1409","1409"
"DE000530","PS0173","5","4850","4850"
"DE006874","PS0187","16","3333","3499.65"
"DE004618","PS0182","1","4712","4947.6"
"DE006427","PS0137","2","2907","3052.35"
"DE001396","PS0060","3","2474","2968.8"
"DE003328","PS0188","17","1923","2307.6"
"DE001410","PS0190","3","822","863.1"
"DE008641","PS0197","12","3502","3852.2"
"DE006839","PS0172","1","583","583"
"DE000103","PS0196","14","3273","3927.6"
"DE000700","PS0023","10","3479","3479"
"DE004922","PS0037","16","4777","5015.85"
"DE010828","PS0043","13","1449","1521.45"
"DE004806","PS0056","9","3253","3578.3"
"DE002533","PS0134","17","2614","3136.8"
"DE001672","PS0183","2","4635","4635"
"DE005756","PS0146","8","1742","1742"
"DE006872","PS0098","15","3639","3820.95"
"DE003563","PS0125","10","1693","1777.65"
"DE002902","PS0160","16","1396","1535.6"
"DE003427","PS0075","3","3943","4140.15"
"DE005800","PS0082","4","4269","4695.9"
"DE009043","PS0151","4","4869","5355.9"
"DE007095","PS0190","2","822","863.1"
"DE009702","PS0082","5","4269","4695.9"
"DE010716","PS0004","5","4618","5541.6"
"DE000323","PS0149","18","1409","1409"
"DE004261","PS0147","13","1530","1530"
"DE007112","PS0133","13","1869","2242.8"
"DE006879","PS0084","17","1596","1675.8"
"DE010037","PS0046","6","4813","5775.6"
"DE001425","PS0108","5","2728","3000.8"
"DE007608","PS0008","5","2258","2258"
"DE010932","PS0041","11","830","871.5"
"DE006704","PS0184","18","1840","2208"
"DE010377","PS0161","3","2912","2912"
"DE004694","PS0108","11","2728","3000.8"
"DE008957","PS0189","8","1018","1018"
"DE008790","PS0017","13","3898","3898"
"DE001350","PS0135","7","3908","4689.6"
"DE004513","PS0060","2","2474","2968.8"
"DE010067","PS0103","7","1326","1458.6"
"DE005719","PS0016","12","4420","5304"
"DE010199","PS0170","4","3820","4202"
"DE009122","PS0028","14","2114","2114"
"DE006560","PS0188","13","1923","2307.6"
"DE010875","PS0142","8","1183","1242.15"
"DE001560","PS0018","3","4405","4845.5"
"DE000505","PS0115","10","4570","5027"
"DE000643","PS0073","4","1367","1435.35"
"DE003265","PS0101","16","4494","5392.8"
"DE007240","PS0105","5","2785","2924.25"
"DE000168","PS0143","15","4067","4473.7"
"DE009685","PS0016","13","4420","5304"
"DE000935","PS0189","20","1018","1018"
"DE009332","PS0005","6","1255","1255"
"DE003496","PS0130","4","2449","2693.9"
"DE000479","PS0160","19","1396","1535.6"
"DE008548","PS0156","6","1047","1151.7"
"DE007339","PS0147","5","1530","1530"
"DE000879","PS0014","5","3304","3469.2"
"DE001101","PS0008","15","2258","2258"
"DE010837","PS0087","5","2181","2181"
"DE002849","PS0032","5","1857","1949.85"
"DE007769","PS0081","5","3916","4307.6"
"DE005023","PS0008","15","2258","2258"
"DE010858","PS0116","16","4508","4958.8"
"DE010887","PS0023","18","3479","3479"
"DE007583","PS0040","5","1880","1974"
"DE007091","PS0071","13","1285","1349.25"
"DE003782","PS0096","2","2802","2942.1"
"DE006678","PS0037","1","4777","5015.85"
"DE006141","PS0185","17","2944","3091.2"
"DE008231","PS0190","15","822","863.1"
"DE004569","PS0058","6","3666","4399.2"
"DE005352","PS0107","7","2693","3231.6"
"DE000245","PS0190","19","822","863.1"
"DE003826","PS0191","9","1646","1728.3"
"DE000175","PS0077","12","4739","5212.9"
"DE000831","PS0017","17","3898","3898"
"DE006383","PS0057","7","2855","3140.5"
"DE007889","PS0196","18","3273","3927.6"
"DE007315","PS0074","5","1493","1493"
"DE000930","PS0101","3","4494","5392.8"
"DE008036","PS0041","20","830","871.5"
"DE005177","PS0003","9","710","852"
"DE006558","PS0019","15","4815","4815"
"DE006556","PS0091","12","4055","4460.5"
"DE006322","PS0032","3","1857","1949.85"
"DE000104","PS0091","7","4055","4460.5"
"DE004844","PS0027","11","1108","1329.6"
"DE010625","PS0140","13","4874","4874"
"DE003452","PS0187","6","3333","3499.65"
"DE009647","PS0128","15","1185","1244.25"
"DE001090","PS0173","9","4850","4850"
"DE008491","PS0093","11","2999","3148.95"
"DE002328","PS0100","20","1714","2056.8"
"DE006156","PS0172","2","583","583"
"DE009834","PS0121","1","4246","4458.3"
"DE003232","PS0197","6","3502","3852.2"
"DE010912","PS0160","14","1396","1535.6"
"DE005810","PS0146","11","1742","1742"
"DE005260","PS0077","15","4739","5212.9"
"DE009544","PS0154","6","699","699"
"DE005579","PS0092","6","1266","1266"
"DE001957","PS0122","17","1558","1635.9"
"DE005539","PS0036","17","3506","4207.2"
"DE007494","PS0087","1","2181","2181"
"DE008725","PS0109","16","924","924"
"DE001813","PS0143","11","4067","4473.7"
"DE003487","PS0001","16","2024","2125.2"
"DE010191","PS0017","3","3898","3898"
"DE000630","PS0185","20","2944","3091.2"
"DE002413","PS0192","3","3081","3389.1"
"DE000147","PS0189","10","1018","1018"
"DE010100","PS0039","8","737","773.85"
"DE007963","PS0155","9","2134","2347.4"
"DE004517","PS0163","18","1728","1728"
"DE002837","PS0039","17","737","773.85"
"DE001292","PS0035","19","3653","4383.6"
"DE000470","PS0136","3","3166","3482.6"
"DE004396","PS0186","16","3126","3438.6"
"DE010174","PS0148","18","3503","3678.15"
"DE001995","PS0198","14","3668","4401.6"
"DE001236","PS0101","15","4494","5392.8"
"DE008597","PS0059","18","4993","5242.65"
"DE010082","PS0024","17","4289","5146.8"
"DE001011","PS0054","5","798","877.8"
"DE004328","PS0072","17","4112","4523.2"
"DE007004","PS0134","5","2614","3136.8"
"DE003214","PS0059","18","4993","5242.65"
"DE006630","PS0158","19","4083","4083"
"DE007160","PS0141","20","3556","3733.8"
"DE004133","PS0057","8","2855","3140.5"
"DE009251","PS0075","4","3943","4140.15"
"DE008459","PS0110","13","2038","2241.8"
"DE004605","PS0104","13","3030","3636"
"DE002321","PS0097","1","3905","4686"
"DE000777","PS0058","6","3666","4399.2"
"DE009227","PS0153","12","4044","4448.4"
"DE001163","PS0006","10","2045","2249.5"
"DE009977","PS0198","12","3668","4401.6"
"DE005646","PS0127","1","3451","3796.1"
"DE005441","PS0001","14","2024","2125.2"
"DE008209","PS0198","15","3668","4401.6"
"DE004487","PS0109","2","924","924"
"DE009873","PS0067","1","1824","1915.2"
"DE008487","PS0035","13","3653","4383.6"
"DE009385","PS0057","6","2855","3140.5"
"DE002094","PS0145","19","2505","2755.5"
"DE004074","PS0130","8","2449","2693.9"
"DE006339","PS0173","15","4850","4850"
"DE002045","PS0088","20","1464","1610.4"
"DE010218","PS0038","15","3432","3432"
"DE009821","PS0179","20","3886","4274.6"
"DE007627","PS0014","19","3304","3469.2"
"DE005459","PS0154","10","699","699"
"DE001611","PS0167","17","2672","2805.6"
"DE010030","PS0009","18","1132","1358.4"
"DE000527","PS0154","2","699","699"
"DE005084","PS0066","19","2450","2450"
"DE009952","PS0068","12","638","638"
"DE000065","PS0089","12","3356","3356"
"DE009360","PS0138","20","2809","2949.45"
"DE004412","PS0036","10","3506","4207.2"
"DE007645","PS0166","20","2363","2481.15"
"DE000834","PS0173","7","4850","4850"
"DE003189","PS0100","1","1714","2056.8"
"DE001422","PS0017","20","3898","3898"
"DE007516","PS0175","20","2398","2877.6"
"DE001460","PS0015","8","4308","4738.8"
"DE008334","PS0131","10","4193","5031.6"
"DE010045","PS0191","18","1646","1728.3"
"DE009138","PS0128","11","1185","1244.25"
"DE005967","PS0139","9","3529","3705.45"
"DE008339","PS0139","10","3529","3705.45"
"DE006318","PS0024","13","4289","5146.8"
"DE006832","PS0097","12","3905","4686"
"DE007041","PS0146","20","1742","1742"
"DE006840","PS0056","18","3253","3578.3"
"DE010316","PS0052","11","3823","3823"
"DE001753","PS0030","8","3765","4141.5"
"DE001034","PS0019","19","4815","4815"
"DE002170","PS0183","16","4635","4635"
"DE001253","PS0161","11","2912","2912"
"DE004417","PS0095","6","3247","3247"
"DE006246","PS0097","18","3905","4686"
"DE009457","PS0022","7","3106","3106"
"DE001423","PS0149","19","1409","1409"
"DE009374","PS0075","7","3943","4140.15"
"DE008710","PS0081","11","3916","4307.6"
"DE005793","PS0096","8","2802","2942.1"
"DE002087","PS0021","17","1716","1801.8"
"DE003050","PS0130","5","2449","2693.9"
"DE004763","PS0001","12","2024","2125.2"
"DE002014","PS0025","18","4960","5208"
"DE005754","PS0092","9","1266","1266"
"DE004801","PS0030","13","3765","4141.5"
"DE003102","PS0006","13","2045","2249.5"
"DE010718","PS0037","2","4777","5015.85"
"DE009485","PS0182","3","4712","4947.6"
"DE003941","PS0021","15","1716","1801.8"
"DE010885","PS0178","9","2534","2660.7"
"DE010012","PS0173","3","4850","4850"
"DE006434","PS0114","13","3975","4372.5"
"DE007558","PS0010","20","4373","4591.65"
"DE008203","PS0058","16","3666","4399.2"
"DE010054","PS0184","15","1840","2208"
"DE001357","PS0020","3","4856","5341.6"
"DE010008","PS0176","11","1902","1902"
"DE007395","PS0048","18","2078","2493.6"
"DE003286","PS0125","2","1693","1777.65"
"DE001301","PS0097","12","3905","4686"
"DE009504","PS0038","16","3432","3432"
"DE005391","PS0138","15","2809","2949.45"
"DE000902","PS0144","5","613","613"
"DE009409","PS0067","7","1824","1915.2"
"DE010603","PS0020","9","4856","5341.6"
"DE004745","PS0092","1","1266","1266"
"DE008552","PS0007","10","2921","3213.1"
"DE010486","PS0111","1","3335","4002"
"DE009066","PS0022","3","3106","3106"
"DE004790","PS0155","20","2134","2347.4"
"DE003454","PS0181","17","1128","1353.6"
"DE000832","PS0055","15","3539","3539"
"DE010269","PS0151","16","4869","5355.9"
"DE001871","PS0072","11","4112","4523.2"
"DE000823","PS0155","8","2134","2347.4"
"DE005569","PS0169","2","2716","3259.2"
"DE008853","PS0121","5","4246","4458.3"
"DE001408","PS0063","19","1391","1669.2"
"DE008477","PS0005","18","1255","1255"
"DE010829","PS0186","20","3126","3438.6"
"DE007609","PS0002","2","1184","1302.4"
"DE006137","PS0169","9","2716","3259.2"
"DE008989","PS0047","2","1271","1334.55"
"DE001314","PS0138","10","2809","2949.45"
"DE006610","PS0045","15","3895","4674"
"DE009264","PS0044","10","894","983.4"
"DE003719","PS0013","1","3409","3409"
"DE005399","PS0145","15","2505","2755.5"
"DE009176","PS0054","3","798","877.8"
"DE007758","PS0196","17","3273","3927.6"
"DE000576","PS0181","18","1128","1353.6"
"DE009892","PS0185","12","2944","3091.2"
"DE006572","PS0135","9","3908","4689.6"
"DE001772","PS0127","6","3451","3796.1"
"DE004285","PS0117","5","4835","5802"
"DE003329","PS0156","20","1047","1151.7"
"DE004165","PS0194","12","4157","4572.7"
"DE004897","PS0047","4","1271","1334.55"
"DE006436","PS0141","17","3556","3733.8"
"DE007498","PS0005","5","1255","1255"
"DE005658","PS0013","3","3409","3409"
"DE001535","PS0099","2","3071","3224.55"
"DE000718","PS0145","11","2505","2755.5"
"DE002554","PS0129","10","548","575.4"
"DE010666","PS0066","20","2450","2450"
"DE007851","PS0198","16","3668","4401.6"
"DE001729","PS0104","7","3030","3636"
"DE002609","PS0073","19","1367","1435.35"
"DE010744","PS0156","10","1047","1151.7"
"DE004778","PS0180","12","2164","2272.2"
"DE009554","PS0022","13","3106","3106"
"DE009884","PS0051","12","1179","1414.8"
"DE000526","PS0098","14","3639","3820.95"
"DE002562","PS0043","14","1449","1521.45"
"DE000685","PS0128","12","1185","1244.25"
"DE006843","PS0025","5","4960","5208"
"DE010355","PS0057","20","2855","3140.5"
"DE008712","PS0033","10","1340","1340"
"DE008078","PS0149","14","1409","1409"
"DE000545","PS0163","16","1728","1728"
"DE001759","PS0179","3","3886","4274.6"
"DE008494","PS0089","14","3356","3356"
"DE008774","PS0147","18","1530","1530"
"DE001030","PS0069","11","873","960.3"
"DE008317","PS0124","7","2519","2519"
"DE002948","PS0105","1","2785","2924.25"
"DE002132","PS0070","20","1148","1148"
"DE003248","PS0136","13","3166","3482.6"
"DE001041","PS0054","15","798","877.8"
"DE006049","PS0136","13","3166","3482.6"
"DE000410","PS0092","2","1266","1266"
"DE004033","PS0001","15","2024","2125.2"
"DE002954","PS0078","17","3929","3929"
"DE008283","PS0072","4","4112","4523.2"
"DE003765","PS0112","17","2886","3463.2"
"DE001188","PS0082","6","4269","4695.9"
"DE001307","PS0132","8","3369","4042.8"
"DE002010","PS0080","14","2482","2482"
"DE003040","PS0022","5","3106","3106"
"DE009193","PS0190","20","822","863.1"
"DE003223","PS0141","4","3556","3733.8"
"DE003268","PS0140","8","4874","4874"
"DE005419","PS0028","6","2114","2114"
"DE002681","PS0020","3","4856","5341.6"
"DE001490","PS0120","3","4751","5701.2"
"DE005798","PS0097","16","3905","4686"
"DE004950","PS0161","16","2912","2912"
"DE003109","PS0187","6","3333","3499.65"
"DE000999","PS0043","16","1449","1521.45"
"DE007345","PS0061","1","1652","1817.2"
"DE000838","PS0120","2","4751","5701.2"
"DE003181","PS0161","17","2912","2912"
"DE000815","PS0197","13","3502","3852.2"
"DE005475","PS0139","5","3529","3705.45"
"DE009830","PS0086","11","4872","5846.4"
"DE001603","PS0013","6","3409","3409"
"DE005280","PS0184","12","1840","2208"
"DE002601","PS0113","8","1421","1421"
"DE008955","PS0105","20","2785","2924.25"
"DE005183","PS0110","9","2038","2241.8"
"DE010096","PS0122","12","1558","1635.9"
"DE002821","PS0197","17","3502","3852.2"
"DE001261","PS0061","5","1652","1817.2"
"DE007865","PS0130","17","2449","2693.9"
"DE002257","PS0173","8","4850","4850"
"DE005975","PS0073","17","1367","1435.35"
"DE001973","PS0037","15","4777","5015.85"
"DE000301","PS0094","9","2548","2802.8"
"DE008508","PS0116","8","4508","4958.8"
"DE006175","PS0123","18","2137","2564.4"
"DE008707","PS0092","14","1266","1266"
"DE006707","PS0142","7","1183","1242.15"
"DE001514","PS0019","19","4815","4815"
"DE005727","PS0081","18","3916","4307.6"
"DE009413","PS0084","2","1596","1675.8"
"DE010723","PS0094","7","2548","2802.8"
"DE004791","PS0087","4","2181","2181"
"DE005897","PS0024","2","4289","5146.8"
"DE006154","PS0027","1","1108","1329.6"
"DE006089","PS0026","1","2578","3093.6"
"DE010605","PS0199","17","1317","1580.4"
"DE005032","PS0122","7","1558","1635.9"
"DE010105","PS0086","1","4872","5846.4"
"DE003831","PS0175","7","2398","2877.6"
"DE007176","PS0007","17","2921","3213.1"
"DE009391","PS0071","5","1285","1349.25"
"DE005832","PS0058","9","3666","4399.2"
"DE001428","PS0033","5","1340","1340"
"DE001329","PS0187","13","3333","3499.65"
"DE002623","PS0021","11","1716","1801.8"
"DE002107","PS0118","20","3828","4210.8"
"DE001511","PS0049","12","2162","2378.2"
"DE004620","PS0113","20","1421","1421"
"DE008110","PS0061","7","1652","1817.2"
"DE000534","PS0057","4","2855","3140.5"
"DE006261","PS0182","15","4712","4947.6"
"DE000846","PS0198","16","3668","4401.6"
"DE009072","PS0058","10","3666","4399.2"
"DE003887","PS0023","19","3479","3479"
"DE008197","PS0156","16","1047","1151.7"
"DE010904","PS0025","4","4960","5208"
"DE009407","PS0042","5","3772","4526.4"
"DE009737","PS0096","11","2802","2942.1"
"DE007869","PS0176","8","1902","1902"
"DE006904","PS0099","2","3071","3224.55"
"DE005364","PS0108","7","2728","3000.8"
"DE000774","PS0002","5","1184","1302.4"
"DE005176","PS0085","2","871","914.55"
"DE000327","PS0194","20","4157","4572.7"
"DE003470","PS0093","10","2999","3148.95"
"DE004819","PS0114","8","3975","4372.5"
"DE006753","PS0120","19","4751","5701.2"
"DE004762","PS0183","9","4635","4635"
"DE000627","PS0140","8","4874","4874"
"DE009054","PS0175","15","2398","2877.6"
"DE005896","PS0096","7","2802","2942.1"
"DE007537","PS0194","6","4157","4572.7"
"DE010759","PS0199","17","1317","1580.4"
"DE005911","PS0007","3","2921","3213.1"
"DE010339","PS0021","9","1716","1801.8"
"DE009674","PS0110","7","2038","2241.8"
"DE009468","PS0171","4","1863","1956.15"
"DE010599","PS0066","15","2450","2450"
"DE005553","PS0185","6","2944","3091.2"
"DE009483","PS0159","7","1547","1624.35"
"DE004901","PS0182","6","4712","4947.6"
"DE008050","PS0160","6","1396","1535.6"
"DE010954","PS0141","13","3556","3733.8"
"DE004036","PS0176","19","1902","1902"
"DE001347","PS0199","2","1317","1580.4"
"DE000658","PS0081","15","3916","4307.6"
"DE002422","PS0084","17","1596","1675.8"
"DE010230","PS0189","6","1018","1018"
"DE000657","PS0063","1","1391","1669.2"
"DE005009","PS0156","4","1047","1151.7"
"DE009806","PS0035","8","3653","4383.6"
"DE005377","PS0063","20","1391","1669.2"
"DE007014","PS0131","6","4193","5031.6"
"DE005535","PS0189","14","1018","1018"
"DE005620","PS0093","9","2999","3148.95"
"DE000907","PS0184","3","1840","2208"
"DE005133","PS0061","19","1652","1817.2"
"DE004174","PS0053","15","1852","2037.2"
"DE005288","PS0174","5","1507","1582.35"
"DE001629","PS0170","15","3820","4202"
"DE001235","PS0118","9","3828","4210.8"
