"ID_DEVIS","DT_DEVIS","ID_CLIENT"
"DE000669","2024-05-30","JD-5790138"
"DE000670","2023-04-08","RR-1952531"
"DE000671","2023-02-05","TG-1164038"
"DE000672","2024-04-22","DO-134357"
"DE000673","2023-12-05","JB-540060"
"DE000674","2024-05-22","JF-15295113"
"DE000675","2024-04-10","ES-140201404"
"DE000676","2024-02-04","LA-678061"
"DE000677","2024-01-01","VD-11670116"
"DE000678","2024-07-11","JF-541586"
"DE000679","2023-11-07","SG-2089093"
"DE000680","2024-02-18","CK-1232527"
"DE000681","2023-01-11","CC-12475139"
"DE000682","2024-03-04","RH-955519"
"DE000683","2023-12-03","HA-1490564"
"DE000684","2023-10-20","MC-8100107"
"DE000685","2023-05-31","BP-11155139"
"DE000686","2023-09-12","PR-1888058"
"DE000687","2023-10-21","PR-8880134"
"DE000688","2023-05-08","HK-148901408"
"DE000689","2023-11-16","EB-1397536"
"DE000690","2023-10-21","MH-1762091"
"DE000691","2024-07-16","ND-184601404"
"DE000692","2024-02-01","RC-1982528"
"DE000693","2024-05-02","DE-1325545"
"DE000694","2023-03-11","AR-10345120"
"DE000695","2023-12-12","JR-157007"
"DE000696","2023-11-18","AA-103157"
"DE000697","2023-02-04","SR-1042523"
"DE000698","2023-11-27","AS-1009093"
"DE000699","2024-01-05","ML-1826536"
"DE000700","2023-12-01","SV-10785110"
"DE000701","2023-02-07","RC-199601406"
"DE000702","2023-07-09","RH-1955548"
"DE000703","2023-05-21","PC-900069"
"DE000704","2024-05-05","CM-12115144"
"DE000705","2023-10-29","BS-11665102"
"DE000706","2024-01-01","BP-11230120"
"DE000707","2023-03-19","BP-1105048"
"DE000708","2023-04-22","BP-1123028"
"DE000709","2023-06-02","AS-1028545"
"DE000710","2023-02-28","EM-1420082"
"DE000711","2023-02-13","KL-655538"
"DE000712","2023-04-09","JK-1537059"
"DE000713","2023-12-10","VG-2180591"
"DE000714","2023-12-22","LH-1690034"
"DE000715","2024-05-11","RB-197051404"
"DE000716","2024-02-04","MC-1763582"
"DE000717","2023-06-23","GT-147101402"
"DE000718","2024-04-10","RM-967557"
"DE000719","2023-09-09","Dl-1360048"
"DE000720","2023-08-24","LS-169751402"
"DE000721","2024-04-17","TB-11175134"
"DE000722","2023-08-08","LW-68259"
"DE000723","2024-07-05","CS-1845110"
"DE000724","2023-01-30","TP-2113059"
"DE000725","2023-07-17","RH-1949559"
"DE000726","2023-10-07","DB-12910139"
"DE000727","2023-01-03","CM-119357"
"DE000728","2023-03-25","FH-143657"
"DE000729","2024-06-21","MV-18190124"
"DE000730","2023-06-01","MC-1810048"
"DE000731","2023-09-09","CA-1205582"
"DE000732","2023-07-09","BW-111023"
"DE000733","2024-03-18","MW-182207"
"DE000734","2024-07-15","JW-5955134"
"DE000735","2024-03-30","LO-717075"
"DE000736","2023-11-10","GB-4530134"
"DE000737","2024-01-12","KH-663079"
"DE000738","2023-06-26","MF-7665117"
"DE000739","2024-03-15","SB-2029027"
"DE000740","2023-09-18","LB-679595"
"DE000741","2023-08-14","CV-1229559"
"DE000742","2023-03-05","CJ-1187559"
"DE000743","2023-03-22","TT-2107058"
"DE000744","2023-11-15","MC-18130144"
"DE000745","2024-05-10","SN-20710139"
"DE000746","2023-04-10","HZ-14950139"
"DE000747","2024-04-07","NR-18550102"
"DE000748","2023-04-21","DB-134057"
"DE000749","2023-10-25","PM-1913518"
"DE000750","2024-02-09","BT-153053"
"DE000751","2023-03-07","NP-870060"
"DE000752","2023-07-06","VM-2183551"
"DE000753","2024-02-26","BF-112151406"
"DE000754","2023-02-05","SM-200051404"
"DE000755","2023-08-11","CW-1190545"
"DE000756","2024-03-01","CS-186086"
"DE000757","2023-03-11","GH-4665107"
"DE000758","2023-03-02","GZ-1447028"
"DE000759","2023-08-23","CA-127751406"
"DE000760","2023-02-27","JH-1591018"
"DE000761","2023-01-16","BE-133529"
"DE000762","2023-05-07","LB-673522"
"DE000763","2024-04-30","AG-107651408"
"DE000764","2023-03-24","VP-11760129"
"DE000765","2023-01-26","KD-1661564"
"DE000766","2023-01-22","AG-1027031"
"DE000767","2024-05-12","NS-1850536"
"DE000768","2024-05-03","JB-1600028"
"DE000769","2023-08-15","JK-1564026"
"DE000770","2023-01-24","Dl-13600139"
"DE000771","2024-01-20","CG-252063"
"DE000772","2023-11-15","LH-1690048"
"DE000773","2023-01-06","LB-1679592"
"DE000774","2023-04-25","JS-158801406"
"DE000775","2023-01-05","EM-406533"
"DE000776","2024-07-01","JD-579095"
"DE000777","2024-05-11","TS-2137097"
"DE000778","2023-11-22","AH-105851408"
"DE000779","2024-06-06","MH-1744058"
"DE000780","2023-09-06","RS-9420117"
"DE000781","2024-01-26","RO-197801408"
"DE000782","2023-05-30","HE-1480028"
"DE000783","2023-02-21","BN-147086"
"DE000784","2023-11-16","CG-1204031"
"DE000785","2024-03-18","HG-4845111"
"DE000786","2023-02-25","DG-13300120"
"DE000787","2023-10-03","ZC-21910104"
"DE000788","2023-03-18","RA-199451404"
"DE000789","2024-01-25","RE-940586"
"DE000790","2023-05-01","RD-948060"
"DE000791","2024-01-28","MS-178301402"
"DE000792","2024-07-17","RD-197201402"
"DE000793","2024-06-15","DR-2940103"
"DE000794","2024-04-27","MG-1768031"
"DE000795","2023-02-06","KF-6285145"
"DE000796","2024-04-01","EB-139307"
"DE000797","2023-12-19","AF-1087048"
"DE000798","2023-06-12","CG-2520129"
"DE000799","2023-08-13","JK-16090124"
"DE000800","2023-03-15","VM-2168545"
"DE000801","2023-05-12","TB-21355139"
"DE000802","2023-05-09","DR-1288045"
"DE000803","2023-02-21","MO-17500120"
"DE000804","2023-02-10","LC-1714082"
"DE000805","2023-03-07","MW-8235117"
"DE000806","2023-06-26","BT-1148545"
"DE000807","2023-01-24","PO-191801406"
"DE000808","2023-01-26","LD-1700591"
"DE000809","2023-02-25","CC-12475139"
"DE000810","2023-10-17","AF-1087012"
"DE000811","2023-09-09","HK-1489055"
"DE000812","2024-07-07","GM-445586"
"DE000813","2024-03-01","GT-1475558"
"DE000814","2023-12-10","VG-217901408"
"DE000815","2024-06-05","DB-1312028"
"DE000816","2024-03-03","AB-1010564"
"DE000817","2023-06-27","DM-133457"
"DE000818","2023-07-03","TT-1122019"
"DE000819","2023-01-04","DW-358533"
"DE000820","2023-07-19","BE-145530"
"DE000821","2023-07-10","RD-9900134"
"DE000822","2024-02-12","PW-903057"
"DE000823","2023-06-07","RP-193901404"
"DE000824","2024-05-25","JS-156851404"
"DE000825","2023-12-13","PJ-188351404"
"DE000826","2023-05-23","CM-11815101"
"DE000827","2023-05-21","SU-10665110"
"DE000828","2024-03-09","MC-1742598"
"DE000829","2023-11-08","LW-6990142"
"DE000830","2023-01-16","KM-163751404"
"DE000831","2024-01-24","JE-571560"
"DE000832","2023-07-15","MS-17530139"
"DE000833","2023-05-26","GP-1474031"
"DE000834","2023-08-02","BS-166560"
"DE000835","2023-06-26","AY-1055593"
"DE000836","2023-12-13","FM-14215120"
"DE000837","2024-04-03","JF-549013"
"DE000838","2023-06-12","CS-1217566"
"DE000839","2023-11-30","NF-183858"
"DE000840","2024-05-02","RO-1978059"
"DE000841","2024-04-12","MH-1778527"
"DE000842","2023-06-13","BS-11380102"
"DE000843","2023-04-11","EH-14005120"
"DE000844","2023-08-23","PJ-1883536"
"DE000845","2023-10-09","RH-951038"
"DE000846","2024-02-28","RD-199001406"
"DE000847","2023-05-16","MH-1811593"
"DE000848","2023-07-02","LW-6825117"
"DE000849","2023-04-22","AB-10600104"
"DE000850","2024-01-12","NL-183101404"
"DE000851","2023-07-10","AF-87061"
"DE000852","2023-08-15","HA-4920108"
"DE000853","2024-06-21","CS-225074"
"DE000854","2023-10-08","RC-1982548"
"DE000855","2023-11-21","AB-10255139"
"DE000856","2024-01-31","JH-159851408"
"DE000857","2023-05-29","JD-160607"
"DE000858","2023-09-22","TH-215507"
"DE000859","2023-03-26","NR-1855027"
"DE000860","2023-09-08","JK-1609027"
"DE000861","2024-06-28","MB-180851402"
"DE000862","2023-06-05","JH-1582082"
"DE000863","2023-07-15","LA-1678048"
"DE000864","2023-04-29","NC-1834059"
"DE000865","2023-11-20","TB-214007"
"DE000866","2023-05-07","JD-5790138"
"DE000867","2023-09-11","RP-19855120"
"DE000868","2024-02-26","NW-184001406"
"DE000869","2023-08-11","JM-5655103"
"DE000870","2023-04-28","LD-700523"
"DE000871","2023-07-22","JC-1610582"
"DE000872","2024-03-20","JK-520561"
"DE000873","2023-01-16","AB-101055"
"DE000874","2024-01-18","HG-149651406"
"DE000875","2023-07-16","HH-5010107"
"DE000876","2023-06-27","JL-1523545"
"DE000877","2024-01-07","BP-1230133"
"DE000878","2023-04-21","JK-16090104"
"DE000879","2023-06-08","TB-2128082"
"DE000880","2023-09-22","JK-1564059"
"DE000881","2024-04-06","JO-1514566"
"DE000882","2024-03-30","ML-1775582"
"DE000883","2024-04-19","TS-2134039"
"DE000884","2024-05-24","BT-116807"
"DE000885","2024-07-21","VT-2170048"
"DE000886","2024-02-07","MO-1795064"
"DE000887","2024-02-29","SS-10140129"
"DE000888","2023-10-31","DH-130751402"
"DE000889","2023-10-17","ZD-1192538"
"DE000890","2024-03-04","JH-5910137"
"DE000891","2023-02-28","MC-1727588"
"DE000892","2023-11-15","DG-13300101"
"DE000893","2024-02-18","TB-2135582"
"DE000894","2023-04-08","LF-171851402"
"DE000895","2024-07-10","SL-201551404"
"DE000896","2023-01-03","SC-2068018"
"DE000897","2024-04-25","ML-174107"
"DE000898","2024-07-15","PB-915013"
"DE000899","2023-11-16","MA-1756064"
"DE000900","2024-04-01","AH-1058548"
"DE000901","2023-04-15","FP-14320130"
"DE000902","2023-06-18","SW-2024550"
"DE000903","2024-03-16","JF-535595"
"DE000904","2023-12-31","HM-1486027"
"DE000905","2023-02-21","TM-210101404"
"DE000906","2024-03-13","JB-5400117"
"DE000907","2023-07-10","DB-3210147"
"DE000908","2023-08-24","BS-118001404"
"DE000909","2024-06-26","BT-1130531"
"DE000910","2024-02-10","NR-185501404"
"DE000911","2023-09-21","KW-165701404"
"DE000912","2024-07-12","CT-1995137"
"DE000913","2024-03-22","EH-1412564"
"DE000914","2023-11-07","TB-1128060"
"DE000915","2023-04-26","AW-1084091"
"DE000916","2023-10-01","JL-151301404"
"DE000917","2024-07-16","PB-192101402"
"DE000918","2023-04-16","BD-1162045"
"DE000919","2024-04-30","FM-142907"
"DE000920","2023-08-16","LS-17230120"
"DE000921","2023-08-01","RH-1960062"
"DE000922","2024-04-09","AJ-7803"
"DE000923","2023-05-28","DV-130451404"
"DE000924","2024-02-13","HZ-1495082"
"DE000925","2023-12-03","CV-1229548"
"DE000926","2023-05-06","LB-67958"
"DE000927","2024-02-02","MH-802529"
"DE000928","2023-09-25","CV-12295139"
"DE000929","2023-07-02","TB-21175139"
"DE000930","2023-03-24","TB-21400130"
"DE000931","2023-05-21","SS-2059048"
"DE000932","2023-03-25","BT-1153058"
"DE000933","2024-04-28","FA-1423064"
"DE000934","2024-07-23","CS-1845108"
"DE000935","2023-01-24","GK-1462055"
"DE000936","2023-10-05","JH-1598539"
"DE000937","2023-10-22","Dl-1360055"
"DE000938","2023-02-09","AG-90095"
"DE000939","2023-01-11","SE-201101402"
"DE000940","2023-11-17","JL-1585098"
"DE000941","2023-01-20","TC-2114545"
"DE000942","2024-06-28","PF-191651402"
"DE000943","2024-05-19","LD-1700539"
"DE000944","2023-01-25","DK-1298539"
"DE000945","2023-05-03","JD-1601598"
"DE000946","2024-03-16","DO-1343582"
"DE000947","2023-11-04","LW-1721566"
"DE000948","2023-08-21","BC-1112582"
"DE000949","2023-08-02","DH-367533"
"DE000950","2023-09-06","SJ-2050031"
"DE000951","2024-07-12","JC-538529"
"DE000952","2024-03-03","EB-3975147"
"DE000953","2023-08-02","NW-1840048"
"DE000954","2023-06-28","AM-36095"
"DE000955","2023-04-01","NF-1859539"
"DE000956","2023-03-18","CS-1235518"
"DE000957","2023-10-25","GG-1465058"
"DE000958","2024-03-13","PJ-188351408"
"DE000959","2024-04-15","TS-2116045"
"DE000960","2023-12-25","AH-1058548"
"DE000961","2024-01-18","BT-114401404"
"DE000962","2023-10-08","KC-1654048"
"DE000963","2023-07-09","CA-1226559"
"DE000964","2024-04-07","AD-1018066"
"DE000965","2023-09-02","AA-37569"
"DE000966","2023-09-06","DC-32853"
"DE000967","2024-01-26","DH-1307582"
"DE000968","2024-03-18","HM-1486082"
"DE000969","2023-08-28","KB-6315108"
"DE000970","2024-03-02","MS-1777055"
"DE000971","2023-09-19","SW-2024531"
"DE000972","2023-11-17","ZC-21910104"
"DE000973","2024-04-04","PR-1888059"
"DE000974","2023-03-25","DE-1325582"
"DE000975","2024-02-25","CM-1265592"
"DE000976","2023-01-23","SF-10200146"
"DE000977","2023-04-08","MG-18145139"
"DE000978","2023-04-09","TS-2150582"
"DE000979","2023-11-03","FM-14380102"
"DE000980","2024-06-17","AG-10330139"
"DE000981","2024-04-02","GW-14605139"
"DE000982","2023-12-24","TS-216101402"
"DE000983","2024-07-05","PS-190451404"
"DE000984","2023-04-20","TR-213251408"
"DE000985","2023-07-01","BM-11140139"
"DE000986","2023-04-20","BP-1185134"
"DE000987","2023-04-15","TS-2120592"
"DE000988","2024-03-19","LH-170201404"
"DE000989","2023-09-16","JA-5970134"
"DE000990","2023-08-11","FH-143651408"
"DE000991","2023-03-03","TH-2110092"
"DE000992","2024-07-21","SG-2060551"
"DE000993","2023-08-13","SC-1044095"
"DE000994","2023-02-10","RA-928538"
"DE000995","2024-06-04","VM-2168591"
"DE000996","2024-06-23","CG-1204082"
"DE000997","2023-08-13","NF-838549"
"DE000998","2024-06-24","KM-1622527"
"DE000999","2024-04-25","LB-67958"
"DE001000","2023-12-18","RE-940560"
"DE001001","2023-03-31","DC-285094"
"DE001002","2024-04-07","PO-18865139"
"DE001003","2023-09-05","MS-783061"
"DE001004","2023-10-15","BE-1133551"
"DE001005","2023-05-25","AB-1006082"
"DE001006","2023-03-13","SC-2005097"
"DE001007","2024-04-02","EA-1403536"
"DE001008","2023-11-24","BN-11515144"
"DE001009","2023-04-22","JB-154001402"
"DE001010","2024-02-12","LC-693038"
"DE001011","2023-03-04","GH-1441018"
"DE001012","2024-07-02","LS-17230139"
"DE001013","2023-04-06","RH-1960062"
"DE001014","2023-03-29","LS-172457"
"DE001015","2023-08-14","NP-1832545"
"DE001016","2023-07-09","BM-111401402"
"DE001017","2023-12-30","BS-1800137"
"DE001018","2023-07-03","RB-9435142"
"DE001019","2024-05-01","AR-570103"
"DE001020","2024-06-21","EC-405029"
"DE001021","2023-11-14","TR-1132560"
"DE001022","2024-03-18","BP-111851404"
"DE001023","2023-05-08","KD-1634545"
"DE001024","2024-03-30","AA-1037582"
"DE001025","2024-05-13","LS-17230120"
"DE001026","2024-02-16","BF-1100527"
"DE001027","2024-04-04","MS-1798058"
"DE001028","2023-11-04","RM-193751404"
"DE001029","2024-02-22","DB-134051402"
"DE001030","2023-04-19","YS-218801404"
"DE001031","2023-10-05","CS-11860139"
"DE001032","2023-09-28","JO-528060"
"DE001033","2024-04-28","VG-2179096"
"DE001034","2023-05-04","MN-1793593"
"DE001035","2024-02-22","SE-20110113"
"DE001036","2023-11-12","JR-15700143"
"DE001037","2023-08-31","RA-199157"
"DE001038","2023-03-11","JL-1550527"
"DE001039","2024-06-29","JK-1612036"
"DE001040","2023-04-13","ES-1408045"
"DE001041","2023-02-06","MD-1786048"
"DE001042","2024-02-02","MY-8295108"
"DE001043","2023-08-28","LH-1675055"
"DE001044","2023-06-24","CM-219081"
"DE001045","2023-12-05","GA-1451555"
"DE001046","2023-12-20","DK-128351404"
"DE001047","2024-04-03","KC-1625548"
"DE001048","2023-01-09","AC-6158"
"DE001049","2023-02-09","JK-156408"
"DE001050","2023-03-25","DK-1298564"
"DE001051","2023-01-11","BT-1485110"
"DE001052","2024-04-30","PF-1912082"
"DE001053","2024-05-02","RB-9465108"
"DE001054","2023-12-27","TS-21430120"
"DE001055","2023-03-12","SG-2008058"
"DE001056","2024-05-12","JD-15790113"
"DE001057","2023-11-17","HF-149955"
"DE001058","2024-07-22","RH-9555117"
"DE001059","2023-09-21","DW-13480101"
"DE001060","2023-07-25","SC-1030563"
"DE001061","2023-11-26","EL-1373592"
"DE001062","2024-03-10","SH-2063545"
"DE001063","2024-03-18","BE-1335108"
"DE001064","2023-06-01","RW-1963018"
"DE001065","2023-01-25","RE-9450110"
"DE001066","2024-04-18","MT-807086"
"DE001067","2024-03-12","CA-2310117"
"DE001068","2024-01-18","VW-21775120"
"DE001069","2023-12-04","YC-2189539"
"DE001070","2023-02-20","CR-28203"
"DE001071","2024-03-05","JB-1540051"
"DE001072","2024-03-07","AF-108851406"
"DE001073","2023-05-12","AH-106908"
"DE001074","2024-03-14","PJ-190151406"
"DE001075","2023-09-09","FG-4260108"
"DE001076","2024-01-11","KH-1663098"
"DE001077","2023-03-04","PP-1895527"
"DE001078","2023-01-21","KC-6675134"
"DE001079","2024-06-15","MW-182357"
"DE001080","2023-06-13","PP-1895564"
"DE001081","2023-04-10","JO-155501406"
"DE001082","2024-03-20","MK-18160118"
"DE001083","2023-08-25","FM-429069"
"DE001084","2023-07-14","BH-1171082"
"DE001085","2023-01-06","EM-14140102"
"DE001086","2024-03-05","MA-175601406"
"DE001087","2023-05-27","MM-179207"
"DE001088","2024-01-09","DG-3300134"
"DE001089","2024-07-22","CA-1226545"
"DE001090","2023-11-11","DB-1340511"
"DE001091","2023-10-31","GM-1450018"
"DE001092","2024-06-08","ML-1739582"
"DE001093","2023-11-27","AC-104501406"
"DE001094","2023-12-07","EH-139451404"
"DE001095","2023-11-23","BP-1230108"
"DE001096","2024-06-01","CC-243060"
"DE001097","2024-02-10","DJ-1351064"
"DE001098","2023-05-29","MC-175901406"
"DE001099","2023-03-14","AP-72057"
"DE001100","2023-04-15","SH-2063545"
"DE001101","2023-06-05","PP-1895539"
"DE001102","2023-01-06","MC-1757548"
"DE001103","2023-10-17","JD-1601536"
"DE001104","2024-02-20","ML-17410113"
"DE001105","2023-10-26","EM-142001402"
"DE001106","2023-11-12","JC-16105139"
"DE001107","2023-05-29","CR-1282027"
"DE001108","2023-02-04","HD-478595"
"DE001109","2023-03-11","SG-20080120"
"DE001110","2023-10-11","DS-1318036"
"DE001111","2023-02-17","GM-144551"
"DE001112","2024-05-28","AS-22560"
"DE001113","2024-01-03","ES-1408082"
"DE001114","2023-06-29","CA-123101404"
"DE001115","2023-01-30","DB-131201402"
"DE001116","2024-02-10","MY-1829582"
"DE001117","2023-04-10","GH-1466536"
"DE001118","2023-10-12","EC-405029"
"DE001119","2023-10-25","MC-174251402"
"DE001120","2023-05-19","PV-898522"
"DE001121","2024-04-12","PO-1919582"
"DE001122","2023-09-08","AC-615116"
"DE001123","2024-06-12","KT-1646548"
"DE001124","2023-08-08","AB-25533"
"DE001125","2023-01-08","KD-1634558"
"DE001126","2023-04-05","CS-1250545"
"DE001127","2023-02-04","DV-130451408"
"DE001128","2023-01-28","LC-1688548"
"DE001129","2023-12-10","TB-2105558"
"DE001130","2023-11-06","SB-202901402"
"DE001131","2023-03-11","LC-17050139"
"DE001132","2023-02-04","KM-162251402"
"DE001133","2023-05-06","TP-214151402"
"DE001134","2023-01-16","FM-143807"
"DE001135","2023-12-24","DW-134801408"
"DE001136","2024-03-11","KN-16705120"
"DE001137","2023-10-07","DD-1357045"
"DE001138","2024-01-10","JE-5745142"
"DE001139","2024-04-01","EB-3870147"
"DE001140","2023-12-21","BT-153023"
"DE001141","2023-09-08","SS-2051555"
"DE001142","2023-10-11","CC-1267097"
"DE001143","2024-07-15","JL-517563"
"DE001144","2023-04-30","PW-924038"
"DE001145","2023-05-16","DK-1309098"
"DE001146","2023-03-24","SV-2093536"
"DE001147","2023-01-23","RH-1955545"
"DE001148","2023-07-09","KN-16705120"
"DE001149","2023-08-15","DM-1295582"
"DE001150","2023-12-24","DR-12940120"
"DE001151","2023-03-24","RB-1933058"
"DE001152","2023-12-19","LD-700595"
"DE001153","2023-03-30","SC-2068064"
"DE001154","2024-04-18","LD-1685593"
"DE001155","2023-09-28","TS-211601406"
"DE001156","2023-08-26","KB-660038"
"DE001157","2024-01-01","KN-163901406"
"DE001158","2024-04-14","JM-565574"
"DE001159","2023-01-07","FH-436561"
"DE001160","2023-04-15","JH-154307"
"DE001161","2023-12-02","RB-1946558"
"DE001162","2023-10-02","KD-164958"
"DE001163","2024-06-27","MM-8280137"
"DE001164","2023-04-20","MC-1784528"
"DE001165","2023-08-15","GM-4440137"
"DE001166","2023-11-07","LM-1706531"
"DE001167","2023-02-13","CM-1238539"
"DE001168","2024-07-05","BF-1121558"
"DE001169","2023-12-16","RB-1943551"
"DE001170","2024-03-30","EG-390077"
"DE001171","2023-01-28","PS-187601402"
"DE001172","2024-05-30","MM-182801402"
"DE001173","2023-12-15","EB-3975111"
"DE001174","2023-08-15","MC-1763536"
"DE001175","2024-05-15","DL-1292559"
"DE001176","2023-06-12","CM-2385117"
"DE001177","2023-01-09","JH-618049"
"DE001178","2024-06-04","EB-1417036"
"DE001179","2023-02-25","JM-1525031"
"DE001180","2023-03-27","MA-7995134"
"DE001181","2023-09-06","TS-2161091"
"DE001182","2024-06-12","CK-1220527"
"DE001183","2023-02-05","JK-532569"
"DE001184","2023-07-09","FH-1427558"
"DE001185","2023-06-23","AR-40533"
"DE001186","2023-10-03","BE-11455120"
"DE001187","2023-04-19","PO-1885064"
"DE001188","2023-06-13","RC-1996092"
"DE001189","2023-01-01","HM-498060"
"DE001190","2023-09-08","FH-1427582"
"DE001191","2023-04-06","TP-21130144"
"DE001192","2024-05-29","MB-808574"
"DE001193","2024-06-18","JG-1531031"
"DE001194","2023-02-18","EB-137051402"
"DE001195","2024-01-20","LE-168101408"
"DE001196","2023-08-02","NZ-1856528"
"DE001197","2023-03-05","DL-1331582"
"DE001198","2023-01-21","TW-1102568"
"DE001199","2023-08-28","PV-1898551"
"DE001200","2023-10-16","CM-119351404"
"DE001201","2023-08-29","SC-2026097"
"DE001202","2023-03-04","CG-1252055"
"DE001203","2024-06-04","LD-68553"
"DE001204","2023-10-31","HH-1501039"
"DE001205","2024-04-05","MH-181157"
"DE001206","2023-02-25","TH-2111558"
"DE001207","2024-01-01","KF-1628527"
"DE001208","2023-12-22","BT-1139582"
"DE001209","2023-08-26","RL-19615139"
"DE001210","2023-01-28","SJ-2050031"
