"ID_REGLEMENT","ID_FACTURE","NB_MONTANT_REGLEMENT"
"RGLT00757","FA022245","8921"
"RGLT00758","FA011749","5487.3"
"RGLT00759","FA019397","19498.5"
"RGLT00760","FA006266","33393.3"
"RGLT00761","FA013504","4109.4"
"RGLT00762","FA021204","45556.5"
"RGLT00763","FA003618","12994.8"
"RGLT00764","FA014878","22091.1"
"RGLT00765","FA023947","114917.1"
"RGLT00766","FA022257","73466.4"
"RGLT00767","FA022585","58735.6"
"RGLT00768","FA015292","76703"
"RGLT00769","FA024290","48102.3"
"RGLT00770","FA020151","94164.6"
"RGLT00771","FA011893","21551.2"
"RGLT00772","FA013228","92150"
"RGLT00773","FA024741","104824.5"
"RGLT00774","FA010412","27872"
"RGLT00775","FA019860","37461.3"
"RGLT00776","FA019182","73661.4"
"RGLT00777","FA019711","79036.2"
"RGLT00778","FA014691","60328.8"
"RGLT00779","FA014700","15860"
"RGLT00780","FA009034","98604"
"RGLT00781","FA011602","14414.4"
"RGLT00782","FA004705","20730.6"
"RGLT00783","FA016998","67918.5"
"RGLT00784","FA020874","47183.85"
"RGLT00785","FA011796","19962.8"
"RGLT00786","FA022588","30794.4"
"RGLT00787","FA024027","13072.5"
"RGLT00788","FA021551","57254.1"
"RGLT00789","FA007141","36036"
"RGLT00790","FA018037","73460.45"
"RGLT00791","FA008983","33440.1"
"RGLT00792","FA018819","38876"
"RGLT00793","FA013558","14964.6"
"RGLT00794","FA022791","35470.05"
"RGLT00795","FA022112","36416.55"
"RGLT00796","FA002983","132734.5"
"RGLT00797","FA024320","123409.1"
"RGLT00798","FA003563","126233.4"
"RGLT00799","FA002111","45002.65"
"RGLT00800","FA005925","117865.7"
"RGLT00801","FA023759","33408"
"RGLT00802","FA021606","81844.4"
"RGLT00803","FA004135","21802.8"
"RGLT00804","FA020311","85146"
"RGLT00805","FA015829","46748.7"
"RGLT00806","FA010800","55693.5"
"RGLT00807","FA003680","31579.2"
"RGLT00808","FA022966","74954.65"
"RGLT00809","FA009511","13024"
"RGLT00810","FA003243","73946.2"
"RGLT00811","FA011888","64638"
"RGLT00812","FA020500","59695.5"
"RGLT00813","FA019859","68947.2"
"RGLT00814","FA008642","2877.6"
"RGLT00815","FA012396","2291.1"
"RGLT00816","FA006870","37984"
"RGLT00817","FA019204","14931"
"RGLT00818","FA006569","6212"
"RGLT00819","FA014849","18076.8"
"RGLT00820","FA012137","17714.4"
"RGLT00821","FA019869","22368.5"
"RGLT00822","FA021985","102600"
"RGLT00823","FA006509","104431.6"
"RGLT00824","FA007982","37787.4"
"RGLT00825","FA004005","6210.75"
"RGLT00826","FA007118","19516"
"RGLT00827","FA020990","53680.8"
"RGLT00828","FA011396","50235.2"
"RGLT00829","FA025416","69910.2"
"RGLT00830","FA008317","17659.2"
"RGLT00831","FA024250","48930.2"
"RGLT00832","FA011191","58914.9"
"RGLT00833","FA008800","13686.75"
"RGLT00834","FA020361","66459"
"RGLT00835","FA024857","114024"
"RGLT00836","FA009176","14550"
"RGLT00837","FA021323","21065"
"RGLT00838","FA013083","62841.6"
"RGLT00839","FA002689","23688"
"RGLT00840","FA008287","32481"
"RGLT00841","FA000829","76905.5"
"RGLT00842","FA010092","176424.4"
"RGLT00843","FA019259","64270.8"
"RGLT00844","FA022231","46985.1"
"RGLT00845","FA017052","72297.3"
"RGLT00846","FA001644","4207.2"
"RGLT00847","FA003392","7293"
"RGLT00848","FA023641","26775"
"RGLT00849","FA010820","60570.4"
"RGLT00850","FA023946","108710.45"
"RGLT00851","FA007642","42111.6"
"RGLT00852","FA010662","29381.1"
"RGLT00853","FA005002","168399.75"
"RGLT00854","FA021437","22824"
"RGLT00855","FA013297","58458.75"
"RGLT00856","FA014002","25256"
"RGLT00857","FA004021","80851"
"RGLT00858","FA009614","79816.8"
"RGLT00859","FA010319","19520"
"RGLT00860","FA008315","47248.6"
"RGLT00861","FA010882","20334.6"
"RGLT00862","FA015466","2384"
"RGLT00863","FA020950","116180.6"
"RGLT00864","FA016197","74209.2"
"RGLT00865","FA016097","21902.2"
"RGLT00866","FA016814","96203.1"
"RGLT00867","FA006196","34560"
"RGLT00868","FA018698","34109.8"
"RGLT00869","FA017997","49559.6"
"RGLT00870","FA001120","34744.5"
"RGLT00871","FA023921","104580.4"
"RGLT00872","FA018589","54943.5"
"RGLT00873","FA015971","171233"
"RGLT00874","FA020163","35969.7"
"RGLT00875","FA010392","10776.2"
"RGLT00876","FA008047","7268.8"
"RGLT00877","FA004954","136032"
"RGLT00878","FA000717","15638.7"
"RGLT00879","FA016605","157567.5"
"RGLT00880","FA010248","53821.95"
"RGLT00881","FA015502","104108.75"
"RGLT00882","FA004088","68814"
"RGLT00883","FA014140","103657.2"
"RGLT00884","FA001583","43650"
"RGLT00885","FA021852","32254.95"
"RGLT00886","FA007973","37103.55"
"RGLT00887","FA023177","9480.6"
"RGLT00888","FA000030","19152"
"RGLT00889","FA012820","53499.6"
"RGLT00890","FA000764","98392"
"RGLT00891","FA021364","2452"
"RGLT00892","FA020956","45517.5"
"RGLT00893","FA003096","13686.75"
"RGLT00894","FA008697","1547.7"
"RGLT00895","FA002785","92832"
"RGLT00896","FA021286","14951.05"
"RGLT00897","FA020200","156275.8"
"RGLT00898","FA010995","194689.1"
"RGLT00899","FA010197","4523.2"
"RGLT00900","FA017358","48251.6"
"RGLT00901","FA008719","220176.1"
"RGLT00902","FA005417","46321.2"
"RGLT00903","FA013540","154372.05"
"RGLT00904","FA008594","10068"
"RGLT00905","FA007664","73236.1"
"RGLT00906","FA018497","44532"
"RGLT00907","FA001014","58801.6"
"RGLT00908","FA011495","70465.6"
"RGLT00909","FA004692","173418.65"
"RGLT00910","FA005339","6940.5"
"RGLT00911","FA022141","71531.5"
"RGLT00912","FA002132","51693.6"
"RGLT00913","FA008881","16632"
"RGLT00914","FA018259","89011.3"
"RGLT00915","FA014765","188020.2"
"RGLT00916","FA007814","51300"
"RGLT00917","FA014307","150541.95"
"RGLT00918","FA013963","11022"
"RGLT00919","FA024043","30630.6"
"RGLT00920","FA021877","68291.6"
"RGLT00921","FA009476","18090"
"RGLT00922","FA004841","37999.2"
"RGLT00923","FA012066","83414.8"
"RGLT00924","FA024989","32595.2"
"RGLT00925","FA007839","133708.1"
"RGLT00926","FA020536","5972"
"RGLT00927","FA022739","25864.65"
"RGLT00928","FA011751","45541.65"
"RGLT00929","FA005568","24982.65"
"RGLT00930","FA006219","15261.75"
"RGLT00931","FA020149","58494"
"RGLT00932","FA019655","32837.7"
"RGLT00933","FA022440","18876"
"RGLT00934","FA008969","17313.8"
"RGLT00935","FA008423","69840"
"RGLT00936","FA005971","113925"
"RGLT00937","FA015694","85072.65"
"RGLT00938","FA025327","73042.45"
"RGLT00939","FA001963","3482.6"
"RGLT00940","FA001217","73848.8"
"RGLT00941","FA000243","39484.2"
"RGLT00942","FA011595","2677.5"
"RGLT00943","FA014904","11508"
"RGLT00944","FA002907","78058.05"
"RGLT00945","FA024338","852"
"RGLT00946","FA012387","14625.6"
"RGLT00947","FA003151","42468"
"RGLT00948","FA019007","82622"
"RGLT00949","FA021026","1788"
"RGLT00950","FA020917","62547.6"
"RGLT00951","FA020989","100632"
"RGLT00952","FA017032","50564"
"RGLT00953","FA019840","47104.4"
"RGLT00954","FA009004","20384"
"RGLT00955","FA014073","16351.5"
"RGLT00956","FA016591","135504.6"
"RGLT00957","FA018103","7641.9"
"RGLT00958","FA018254","133886.7"
"RGLT00959","FA021253","22776.6"
"RGLT00960","FA016154","64403.4"
"RGLT00961","FA002099","132847.25"
"RGLT00962","FA009935","79560"
"RGLT00963","FA017839","191987"
"RGLT00964","FA003581","43281"
"RGLT00965","FA018150","26472"
"RGLT00966","FA023205","83430.9"
"RGLT00967","FA012416","3071.2"
"RGLT00968","FA023817","123814"
"RGLT00969","FA008475","14313.2"
"RGLT00970","FA004842","6873.3"
"RGLT00971","FA016834","96920.4"
"RGLT00972","FA024094","65848.65"
"RGLT00973","FA019312","17916"
"RGLT00974","FA002810","101516.55"
"RGLT00975","FA023576","10055.1"
"RGLT00976","FA002584","28683.15"
"RGLT00977","FA003071","149850.6"
"RGLT00978","FA022834","207190.05"
"RGLT00979","FA009946","3231.6"
"RGLT00980","FA010884","118846"
"RGLT00981","FA009444","92966.8"
"RGLT00982","FA023477","76000.55"
"RGLT00983","FA015148","18361.2"
"RGLT00984","FA006518","58786.8"
"RGLT00985","FA007323","194696.45"
"RGLT00986","FA003555","141253.6"
"RGLT00987","FA018344","168504.5"
"RGLT00988","FA009651","49578.3"
"RGLT00989","FA007833","97070.4"
"RGLT00990","FA022533","54462.8"
"RGLT00991","FA000904","1148"
"RGLT00992","FA014391","110476.8"
"RGLT00993","FA011873","78580"
"RGLT00994","FA019425","17701.2"
"RGLT00995","FA020646","94828.35"
"RGLT00996","FA024830","50328.4"
"RGLT00997","FA024024","62534.4"
"RGLT00998","FA024427","2510"
"RGLT00999","FA012070","40273.5"
"RGLT01000","FA010339","111550.2"
"RGLT01001","FA002652","18390.75"
"RGLT01002","FA012880","54063.6"
"RGLT01003","FA008397","42840"
"RGLT01004","FA008221","110662.8"
"RGLT01005","FA019267","21680.1"
"RGLT01006","FA006882","79830.3"
"RGLT01007","FA006435","13663.65"
"RGLT01008","FA016667","9639.3"
"RGLT01009","FA009375","64626.25"
"RGLT01010","FA019288","43680"
"RGLT01011","FA014816","82515"
"RGLT01012","FA006796","65298.25"
"RGLT01013","FA015599","51711.9"
"RGLT01014","FA011474","106309.8"
"RGLT01015","FA013615","41393.9"
"RGLT01016","FA024837","80907.2"
"RGLT01017","FA008896","44031.75"
"RGLT01018","FA016974","62369.6"
"RGLT01019","FA002179","100825"
"RGLT01020","FA008932","35020.7"
"RGLT01021","FA004570","48168.75"
"RGLT01022","FA022414","82580"
"RGLT01023","FA021215","83487"
"RGLT01024","FA024932","95679.15"
"RGLT01025","FA010854","4768"
"RGLT01026","FA018775","60905.2"
"RGLT01027","FA003852","43632"
"RGLT01028","FA002734","32008.9"
"RGLT01029","FA002726","40348.35"
"RGLT01030","FA020362","123921.9"
"RGLT01031","FA024475","42072"
"RGLT01032","FA012278","75466"
"RGLT01033","FA017922","139860"
"RGLT01034","FA005820","9749.25"
"RGLT01035","FA015925","201239.55"
"RGLT01036","FA009899","81991.35"
"RGLT01037","FA023096","3000.8"
"RGLT01038","FA003726","14672.7"
"RGLT01039","FA015879","45099.6"
"RGLT01040","FA019980","64000"
"RGLT01041","FA001175","70243.2"
"RGLT01042","FA021221","8778"
"RGLT01043","FA024885","30064.65"
"RGLT01044","FA003565","25209.6"
"RGLT01045","FA019064","7240.8"
"RGLT01046","FA000510","49606.2"
"RGLT01047","FA016661","25578"
"RGLT01048","FA000736","83697.45"
"RGLT01049","FA015397","4768"
"RGLT01050","FA005352","51254.8"
"RGLT01051","FA004760","4227"
"RGLT01052","FA004535","20356"
"RGLT01053","FA006936","21517.65"
"RGLT01054","FA006112","10794"
"RGLT01055","FA017482","18392.4"
"RGLT01056","FA009220","58254.2"
"RGLT01057","FA014538","13155.45"
"RGLT01058","FA015102","59713"
"RGLT01059","FA001258","62757"
"RGLT01060","FA014308","40124.7"
"RGLT01061","FA014951","91297.8"
"RGLT01062","FA013709","16380.6"
"RGLT01063","FA001758","27447.3"
"RGLT01064","FA019367","108342"
"RGLT01065","FA004904","20167.2"
"RGLT01066","FA007943","146329.05"
"RGLT01067","FA023494","14961.6"
"RGLT01068","FA024846","17891.5"
"RGLT01069","FA002512","1788"
"RGLT01070","FA022337","5451.6"
"RGLT01071","FA010015","31034.85"
"RGLT01072","FA001130","34928.4"
"RGLT01073","FA013133","87665.6"
"RGLT01074","FA011183","99545.2"
"RGLT01075","FA008131","13497"
"RGLT01076","FA024602","63885.05"
"RGLT01077","FA006255","48705"
"RGLT01078","FA019019","11616"
"RGLT01079","FA018118","64940"
"RGLT01080","FA013002","9700"
"RGLT01081","FA022247","106155.9"
"RGLT01082","FA023915","15678"
"RGLT01083","FA010331","19529.4"
"RGLT01084","FA025459","1914"
"RGLT01085","FA007571","67056.2"
"RGLT01086","FA001060","638"
"RGLT01087","FA003321","22616"
"RGLT01088","FA009495","21571.2"
"RGLT01089","FA021704","12760"
"RGLT01090","FA015164","68097.2"
"RGLT01091","FA009975","27800.4"
"RGLT01092","FA023934","9924.6"
"RGLT01093","FA009112","95515.8"
"RGLT01094","FA024179","96796.4"
"RGLT01095","FA017276","69751.4"
"RGLT01096","FA024087","192748.75"
"RGLT01097","FA019098","18783.6"
"RGLT01098","FA018440","33121"
"RGLT01099","FA014683","129515.1"
"RGLT01100","FA019112","9716.7"
"RGLT01101","FA019656","99593.1"
"RGLT01102","FA004973","84100"
"RGLT01103","FA015974","166887.1"
"RGLT01104","FA013471","90169.5"
"RGLT01105","FA019082","5242.65"
"RGLT01106","FA022347","67846.1"
"RGLT01107","FA023793","44676"
"RGLT01108","FA011441","20814"
"RGLT01109","FA024197","114044.2"
"RGLT01110","FA016189","41299.6"
"RGLT01111","FA019305","91286.6"
"RGLT01112","FA011348","161216.4"
"RGLT01113","FA000591","18669"
"RGLT01114","FA005910","74115.6"
"RGLT01115","FA014478","3636"
"RGLT01116","FA024658","30948.75"
"RGLT01117","FA017645","47961.5"
"RGLT01118","FA016056","39655.2"
"RGLT01119","FA019743","26172"
"RGLT01120","FA014986","37170.9"
"RGLT01121","FA007539","106764.3"
"RGLT01122","FA013198","64895.2"
"RGLT01123","FA015899","16566"
"RGLT01124","FA018336","71410.3"
"RGLT01125","FA017599","101767.75"
"RGLT01126","FA019496","64209.3"
"RGLT01127","FA017650","54499.8"
"RGLT01128","FA015271","11209"
"RGLT01129","FA023249","53079"
"RGLT01130","FA017184","54622.7"
"RGLT01131","FA025349","34988"
"RGLT01132","FA022821","77582.4"
"RGLT01133","FA017100","28168.8"
"RGLT01134","FA024405","49923.6"
"RGLT01135","FA020398","25898.4"
"RGLT01136","FA014991","59740.8"
"RGLT01137","FA008936","36027.6"
"RGLT01138","FA000774","103108.8"
"RGLT01139","FA004212","97731.3"
"RGLT01140","FA012771","39744"
"RGLT01141","FA014766","77129.1"
"RGLT01142","FA009305","33171.6"
"RGLT01143","FA009471","20519.4"
"RGLT01144","FA010733","148881.6"
"RGLT01145","FA008466","118300.1"
"RGLT01146","FA017029","66746.9"
"RGLT01147","FA017754","38230"
"RGLT01148","FA012737","81839"
"RGLT01149","FA020321","9415.35"
"RGLT01150","FA017746","65487.4"
"RGLT01151","FA014688","54595"
"RGLT01152","FA017205","21862.5"
"RGLT01153","FA010878","81162.8"
"RGLT01154","FA006587","253089"
"RGLT01155","FA025456","54910.9"
"RGLT01156","FA002830","175564.6"
"RGLT01157","FA021610","32718"
"RGLT01158","FA005814","31082.1"
"RGLT01159","FA024809","16243.2"
"RGLT01160","FA019381","98220"
"RGLT01161","FA006403","34740"
"RGLT01162","FA010341","14550"
"RGLT01163","FA024801","8640"
"RGLT01164","FA015781","98030.7"
"RGLT01165","FA022608","65290.8"
"RGLT01166","FA013820","3479"
"RGLT01167","FA005100","93189"
"RGLT01168","FA013412","166806"
"RGLT01169","FA000867","22428"
"RGLT01170","FA022350","27315.2"
"RGLT01171","FA014357","32144"
"RGLT01172","FA015462","23567.05"
"RGLT01173","FA005953","94808.25"
"RGLT01174","FA018506","142179.2"
"RGLT01175","FA016064","38557.2"
"RGLT01176","FA017038","144510.4"
"RGLT01177","FA014898","23863"
"RGLT01178","FA003348","77395.9"
"RGLT01179","FA007548","116254.8"
"RGLT01180","FA004146","8388"
"RGLT01181","FA023367","78193.5"
"RGLT01182","FA005432","11699.1"
"RGLT01183","FA006382","92916"
"RGLT01184","FA001820","78725.2"
"RGLT01185","FA021510","86912.1"
"RGLT01186","FA015022","32266"
"RGLT01187","FA004436","89822"
"RGLT01188","FA022153","43091.6"
"RGLT01189","FA018007","7272"
"RGLT01190","FA017832","169984"
"RGLT01191","FA015478","17934.4"
"RGLT01192","FA000981","26939"
"RGLT01193","FA022958","26746.65"
"RGLT01194","FA002682","3389.1"
"RGLT01195","FA018025","58240.5"
"RGLT01196","FA004357","32285"
"RGLT01197","FA023472","59499.25"
"RGLT01198","FA011363","144688.75"
"RGLT01199","FA001023","10416"
"RGLT01200","FA016813","62088"
"RGLT01201","FA021476","48322.4"
"RGLT01202","FA001622","914.55"
"RGLT01203","FA010040","44325.1"
"RGLT01204","FA021752","20821.5"
"RGLT01205","FA004346","55416"
"RGLT01206","FA007111","112017.75"
"RGLT01207","FA008510","31608"
"RGLT01208","FA010410","101879.7"
"RGLT01209","FA003745","39981.75"
"RGLT01210","FA020203","49655.1"
"RGLT01211","FA013604","23377.2"
"RGLT01212","FA025114","64533.7"
"RGLT01213","FA000957","48219.6"
"RGLT01214","FA017124","68826"
"RGLT01215","FA000966","68180"
"RGLT01216","FA016689","31612"
"RGLT01217","FA021822","187230.8"
"RGLT01218","FA003694","34202"
"RGLT01219","FA012029","369647"
"RGLT01220","FA022094","28176.6"
"RGLT01221","FA014619","30228"
"RGLT01222","FA014618","161702.6"
"RGLT01223","FA014964","8179.5"
"RGLT01224","FA009350","21771.6"
"RGLT01225","FA011993","24648.2"
"RGLT01226","FA005242","101744.65"
"RGLT01227","FA024911","8642.7"
"RGLT01228","FA019021","74416"
"RGLT01229","FA005687","112142.1"
"RGLT01230","FA001713","103582.1"
"RGLT01231","FA018170","46102.8"
"RGLT01232","FA006673","61245"
"RGLT01233","FA004588","58158.1"
"RGLT01234","FA004991","63748.8"
"RGLT01235","FA019179","103047"
"RGLT01236","FA012381","49026.15"
"RGLT01237","FA003459","28728"
"RGLT01238","FA022455","25225.2"
"RGLT01239","FA005389","176424"
"RGLT01240","FA025319","10293.6"
"RGLT01241","FA018245","77309.7"
"RGLT01242","FA005055","44166.65"
"RGLT01243","FA023449","162203.65"
"RGLT01244","FA008584","59691.45"
"RGLT01245","FA000395","97015.8"
"RGLT01246","FA011800","90830.8"
"RGLT01247","FA004533","119856"
"RGLT01248","FA000170","94849.8"
"RGLT01249","FA012787","8850.6"
"RGLT01250","FA008113","47147.7"
"RGLT01251","FA015423","7592.2"
"RGLT01252","FA017552","127352"
"RGLT01253","FA023063","15649.2"
"RGLT01254","FA013100","26664.75"
"RGLT01255","FA020867","61588.8"
"RGLT01256","FA013457","25635.75"
"RGLT01257","FA018181","65800.8"
"RGLT01258","FA009421","30892.4"
"RGLT01259","FA020931","81524.1"
"RGLT01260","FA017802","54414.7"
"RGLT01261","FA013132","19433.5"
"RGLT01262","FA019477","51799"
"RGLT01263","FA023623","82674.6"
"RGLT01264","FA005061","63702"
"RGLT01265","FA008258","12789"
"RGLT01266","FA022855","24228.2"
"RGLT01267","FA007458","22358.7"
"RGLT01268","FA025225","36147.9"
"RGLT01269","FA014713","103612.95"
"RGLT01270","FA025328","63828.45"
"RGLT01271","FA007915","127164"
"RGLT01272","FA003415","56045.7"
"RGLT01273","FA000787","83854.5"
"RGLT01274","FA017581","101734.35"
"RGLT01275","FA015115","21734.4"
"RGLT01276","FA016184","23857.05"
"RGLT01277","FA003470","16251.4"
"RGLT01278","FA004917","133679.4"
"RGLT01279","FA020466","108428.8"
"RGLT01280","FA002601","52902.3"
"RGLT01281","FA008532","47052"
"RGLT01282","FA012649","66077.2"
"RGLT01283","FA001459","15823.5"
"RGLT01284","FA019952","51609.6"
"RGLT01285","FA011307","139123.5"
"RGLT01286","FA004349","197001.6"
"RGLT01287","FA000604","47005.4"
"RGLT01288","FA025199","54202.4"
"RGLT01289","FA011080","119194.8"
"RGLT01290","FA025370","171518.1"
"RGLT01291","FA015758","285823"
"RGLT01292","FA004106","125013.15"
"RGLT01293","FA016381","17103.6"
"RGLT01294","FA004257","49544.8"
"RGLT01295","FA002458","63030"
"RGLT01296","FA011600","17193"
"RGLT01297","FA017543","43335"
"RGLT01298","FA011413","40272"
"RGLT01299","FA024814","26172"
"RGLT01300","FA015327","79798.3"
"RGLT01301","FA013171","121602.1"
"RGLT01302","FA009954","163555.05"
"RGLT01303","FA022458","87422"
"RGLT01304","FA017632","125276.95"
"RGLT01305","FA015484","48003.2"
"RGLT01306","FA017412","37047.15"
"RGLT01307","FA003168","69896"
"RGLT01308","FA015472","58344"
"RGLT01309","FA015138","185144.9"
"RGLT01310","FA025333","117115.8"
"RGLT01311","FA011444","80040"
"RGLT01312","FA016676","84233.5"
"RGLT01313","FA011366","112198.9"
"RGLT01314","FA024467","47668.35"
"RGLT01315","FA017130","39680.55"
"RGLT01316","FA006253","14210"
"RGLT01317","FA023779","143904"
"RGLT01318","FA020418","35417.75"
"RGLT01319","FA013807","94575.5"
"RGLT01320","FA000185","165258.4"
"RGLT01321","FA009592","56793.6"
"RGLT01322","FA003562","27560.85"
"RGLT01323","FA009273","33727.5"
"RGLT01324","FA019767","8526"
"RGLT01325","FA016601","37714.6"
"RGLT01326","FA016841","17122.75"
"RGLT01327","FA018839","54316.8"
"RGLT01328","FA011180","77049.3"
"RGLT01329","FA019665","288803.5"
"RGLT01330","FA015223","64879.2"
"RGLT01331","FA020600","47315.55"
"RGLT01332","FA011541","14552.65"
"RGLT01333","FA020165","89594.4"
"RGLT01334","FA019054","12621.6"
"RGLT01335","FA006117","14523"
"RGLT01336","FA022943","109893"
"RGLT01337","FA004502","76093.35"
"RGLT01338","FA003984","61201.2"
"RGLT01339","FA023713","170031.6"
"RGLT01340","FA011145","29795"
"RGLT01341","FA022566","32637.2"
"RGLT01342","FA015524","3696"
"RGLT01343","FA010567","48727"
"RGLT01344","FA019081","92820.65"
"RGLT01345","FA006235","13718.25"
"RGLT01346","FA002672","60563.8"
"RGLT01347","FA005373","150703.6"
"RGLT01348","FA007594","21475.2"
"RGLT01349","FA007334","88509.75"
"RGLT01350","FA009388","11388.3"
"RGLT01351","FA022959","48902.7"
"RGLT01352","FA024796","89466"
"RGLT01353","FA021224","71566"
"RGLT01354","FA018466","90827.1"
"RGLT01355","FA025037","60831.1"
"RGLT01356","FA017964","19293.75"
"RGLT01357","FA019946","156269.85"
"RGLT01358","FA013199","22616"
"RGLT01359","FA015764","53242"
"RGLT01360","FA002880","28890"
"RGLT01361","FA015606","69900"
"RGLT01362","FA008843","141855.9"
"RGLT01363","FA015314","78139.05"
"RGLT01364","FA005602","84694.4"
"RGLT01365","FA001324","33616"
"RGLT01366","FA010370","8061.9"
"RGLT01367","FA024306","52774.8"
"RGLT01368","FA015655","101013.1"
"RGLT01369","FA023259","13936"
"RGLT01370","FA017523","53253.2"
"RGLT01371","FA010874","32595.2"
"RGLT01372","FA009429","34003.2"
"RGLT01373","FA012738","81494"
"RGLT01374","FA022774","58721.3"
"RGLT01375","FA001946","321606"
"RGLT01376","FA002871","29232"
"RGLT01377","FA017886","16235"
